"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 07 06:09:58 GMT 2023","Tue Nov 07 06:10:04 GMT 2023","5861","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"broken","Tue Nov 07 06:11:06 GMT 2023","Tue Nov 07 06:11:06 GMT 2023","107","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","xlsParseTest","xlsParseTest()",""
"passed","Tue Nov 07 06:10:57 GMT 2023","Tue Nov 07 06:10:58 GMT 2023","1149","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","fileDownload","fileDownload()",""
"passed","Tue Nov 07 06:09:52 GMT 2023","Tue Nov 07 06:09:58 GMT 2023","5907","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"failed","Tue Nov 07 06:10:55 GMT 2023","Tue Nov 07 06:10:55 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test4","test4()",""
"failed","Tue Nov 07 06:10:35 GMT 2023","Tue Nov 07 06:10:40 GMT 2023","5548","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","prm","prm()",""
"passed","Tue Nov 07 06:11:14 GMT 2023","Tue Nov 07 06:11:14 GMT 2023","116","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTest","jsonParseTest()",""
"passed","Tue Nov 07 06:11:21 GMT 2023","Tue Nov 07 06:11:23 GMT 2023","1174","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","downloadTest","downloadTest()",""
"broken","Tue Nov 07 06:11:20 GMT 2023","Tue Nov 07 06:11:20 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","zipTest","zipTest()",""
"passed","Tue Nov 07 06:09:40 GMT 2023","Tue Nov 07 06:09:46 GMT 2023","5973","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"failed","Tue Nov 07 06:13:09 GMT 2023","Tue Nov 07 06:13:15 GMT 2023","6190","","test_3.github.TestLogin","","test_3.github.TestLogin","successfulSearchTest","successfulSearchTest()",""
"passed","Tue Nov 07 06:13:03 GMT 2023","Tue Nov 07 06:13:03 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test2","test2()",""
"passed","Tue Nov 07 06:09:34 GMT 2023","Tue Nov 07 06:09:37 GMT 2023","2554","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Tue Nov 07 06:13:03 GMT 2023","Tue Nov 07 06:13:03 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test1","test1()",""
"passed","Tue Nov 07 06:10:28 GMT 2023","Tue Nov 07 06:10:30 GMT 2023","1879","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: sgtAWI975_!| and name of |User: login|",""
"failed","Tue Nov 07 06:13:20 GMT 2023","Tue Nov 07 06:13:26 GMT 2023","5560","","test_3.github.test_Github","","test_3.github.test_Github","shouldHaveProjectGithubFromSelenide","shouldHaveProjectGithubFromSelenide()",""
"failed","Tue Nov 07 06:10:55 GMT 2023","Tue Nov 07 06:10:55 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test5","test5()",""
"passed","Tue Nov 07 06:12:55 GMT 2023","Tue Nov 07 06:12:55 GMT 2023","2","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest3","simplePropertyTest3()",""
"passed","Tue Nov 07 06:10:49 GMT 2023","Tue Nov 07 06:10:52 GMT 2023","2879","","allureTest.StepsTest","","allureTest.StepsTest","annotatedStep","annotatedStep()",""
"broken","Tue Nov 07 06:12:54 GMT 2023","Tue Nov 07 06:12:55 GMT 2023","553","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testFormNoValidPhone","Заполнение формы регистрации",""
"passed","Tue Nov 07 06:10:47 GMT 2023","Tue Nov 07 06:10:47 GMT 2023","0","","allureTest.LabelsTest","","allureTest.LabelsTest","testLambdaStepStatic","Создание issue для авторизованного пользователя",""
"failed","Tue Nov 07 06:13:26 GMT 2023","Tue Nov 07 06:13:31 GMT 2023","5217","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenideVoidTopContributor","shouldFirstProjectGithubFromSelenideVoidTopContributor()",""
"passed","Tue Nov 07 06:13:03 GMT 2023","Tue Nov 07 06:13:09 GMT 2023","6456","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginSuccess","testLoginSuccess()",""
"passed","Tue Nov 07 06:12:55 GMT 2023","Tue Nov 07 06:12:55 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest5","simplePropertyTest5()",""
"passed","Tue Nov 07 06:12:55 GMT 2023","Tue Nov 07 06:12:55 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty4","simpleProperty4()",""
"passed","Tue Nov 07 06:11:20 GMT 2023","Tue Nov 07 06:11:21 GMT 2023","1038","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","uploadFile","uploadFile()",""
"passed","Tue Nov 07 06:13:00 GMT 2023","Tue Nov 07 06:13:03 GMT 2023","2133","","testFormQa.testForm","","testFormQa.testForm","testForm","testForm()",""
"passed","Tue Nov 07 06:10:55 GMT 2023","Tue Nov 07 06:10:55 GMT 2023","2","","jenkins.PositiveTest","","jenkins.PositiveTest","test3","test3()",""
"passed","Tue Nov 07 06:13:03 GMT 2023","Tue Nov 07 06:13:03 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test3","test3()",""
"passed","Tue Nov 07 06:11:20 GMT 2023","Tue Nov 07 06:11:20 GMT 2023","15","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTestPojo","Тест русской раскладки",""
"passed","Tue Nov 07 06:10:16 GMT 2023","Tue Nov 07 06:10:22 GMT 2023","5866","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Tue Nov 07 06:09:46 GMT 2023","Tue Nov 07 06:09:52 GMT 2023","5957","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
