"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 03 19:43:41 GMT 2023","Fri Nov 03 19:43:43 GMT 2023","1279","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: Gtrjgsgy563!!!Here| and name of |User: fill|",""
"passed","Fri Nov 03 19:44:18 GMT 2023","Fri Nov 03 19:44:19 GMT 2023","312","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","xlsParseTest","xlsParseTest()",""
"passed","Fri Nov 03 19:44:51 GMT 2023","Fri Nov 03 19:44:51 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test3","test3()",""
"passed","Fri Nov 03 19:44:19 GMT 2023","Fri Nov 03 19:44:20 GMT 2023","843","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","uploadFile","uploadFile()",""
"passed","Fri Nov 03 19:44:51 GMT 2023","Fri Nov 03 19:44:57 GMT 2023","5964","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginSuccess","testLoginSuccess()",""
"passed","Fri Nov 03 19:44:05 GMT 2023","Fri Nov 03 19:44:06 GMT 2023","1176","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadCucumberFile","downloadCucumberFile()",""
"passed","Fri Nov 03 19:43:56 GMT 2023","Fri Nov 03 19:43:56 GMT 2023","0","","allureTest.LabelsTest","","allureTest.LabelsTest","testLambdaStepStatic","Создание issue для авторизованного пользователя",""
"passed","Fri Nov 03 19:43:51 GMT 2023","Fri Nov 03 19:43:54 GMT 2023","3370","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","annotatedStepAttachments","annotatedStepAttachments()",""
"passed","Fri Nov 03 19:43:34 GMT 2023","Fri Nov 03 19:43:40 GMT 2023","5637","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Fri Nov 03 19:44:16 GMT 2023","Fri Nov 03 19:44:16 GMT 2023","18","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest1","csvTest1()",""
"passed","Fri Nov 03 19:45:08 GMT 2023","Fri Nov 03 19:45:10 GMT 2023","2418","","test_3.github.test_Github","","test_3.github.test_Github","shouldHaveProjectGithubFromSelenide","shouldHaveProjectGithubFromSelenide()",""
"passed","Fri Nov 03 19:44:02 GMT 2023","Fri Nov 03 19:44:04 GMT 2023","2001","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadFileTxt","downloadFileTxt()",""
"passed","Fri Nov 03 19:44:06 GMT 2023","Fri Nov 03 19:44:09 GMT 2023","2940","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdf","downloadPdf()",""
"passed","Fri Nov 03 19:44:04 GMT 2023","Fri Nov 03 19:44:05 GMT 2023","814","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","fileDownload","fileDownload()",""
"passed","Fri Nov 03 19:43:00 GMT 2023","Fri Nov 03 19:43:06 GMT 2023","5667","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Fri Nov 03 19:44:50 GMT 2023","Fri Nov 03 19:44:51 GMT 2023","1591","","testFormQa.testForm","","testFormQa.testForm","testForm","testForm()",""
"passed","Fri Nov 03 19:43:28 GMT 2023","Fri Nov 03 19:43:34 GMT 2023","5646","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Fri Nov 03 19:43:56 GMT 2023","Fri Nov 03 19:43:56 GMT 2023","1","","allureTest.LabelsTest","","allureTest.LabelsTest","annotatedStepDynamic","annotatedStepDynamic()",""
"failed","Fri Nov 03 19:44:27 GMT 2023","Fri Nov 03 19:44:32 GMT 2023","4779","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadText","uploadText()",""
"passed","Fri Nov 03 19:43:23 GMT 2023","Fri Nov 03 19:43:28 GMT 2023","5664","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Fri Nov 03 19:43:54 GMT 2023","Fri Nov 03 19:43:56 GMT 2023","2043","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","testLambdaStepAttachments","testLambdaStepAttachments()",""
"passed","Fri Nov 03 19:44:19 GMT 2023","Fri Nov 03 19:44:19 GMT 2023","15","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTestPojo","Тест русской раскладки",""
"passed","Fri Nov 03 19:43:06 GMT 2023","Fri Nov 03 19:43:11 GMT 2023","5660","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Fri Nov 03 19:43:58 GMT 2023","Fri Nov 03 19:44:00 GMT 2023","2140","","allureTest.StepsTest","","allureTest.StepsTest","annotatedStep","annotatedStep()",""
"passed","Fri Nov 03 19:44:09 GMT 2023","Fri Nov 03 19:44:10 GMT 2023","922","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdfAndSave","downloadPdfAndSave()",""
"failed","Fri Nov 03 19:44:21 GMT 2023","Fri Nov 03 19:44:27 GMT 2023","6404","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadImages","uploadImages()",""
"passed","Fri Nov 03 19:44:20 GMT 2023","Fri Nov 03 19:44:21 GMT 2023","1082","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","downloadTest","downloadTest()",""
"passed","Fri Nov 03 19:42:54 GMT 2023","Fri Nov 03 19:43:00 GMT 2023","5675","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Fri Nov 03 19:44:10 GMT 2023","Fri Nov 03 19:44:16 GMT 2023","6109","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPDF2","downloadPDF2()",""
"passed","Fri Nov 03 19:44:19 GMT 2023","Fri Nov 03 19:44:19 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest","csvTest()",""
"passed","Fri Nov 03 19:43:44 GMT 2023","Fri Nov 03 19:43:46 GMT 2023","1457","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: gfhvqkh656!TT| and name of |User: ruffolo|",""
"failed","Fri Nov 03 19:42:39 GMT 2023","Fri Nov 03 19:42:49 GMT 2023","10191","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Fri Nov 03 19:45:03 GMT 2023","Fri Nov 03 19:45:03 GMT 2023","9","","test_3.github.TestLogin","","test_3.github.TestLogin","itShouldName","itShouldName()",""
"passed","Fri Nov 03 19:42:53 GMT 2023","Fri Nov 03 19:42:54 GMT 2023","1516","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Fri Nov 03 19:43:40 GMT 2023","Fri Nov 03 19:43:41 GMT 2023","1560","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: sgtAWI975_!| and name of |User: login|",""
"passed","Fri Nov 03 19:43:43 GMT 2023","Fri Nov 03 19:43:44 GMT 2023","1601","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: poiyywfu6732!PP| and name of |User: gregg|",""
"passed","Fri Nov 03 19:43:11 GMT 2023","Fri Nov 03 19:43:17 GMT 2023","5655","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Fri Nov 03 19:42:51 GMT 2023","Fri Nov 03 19:42:53 GMT 2023","1667","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Fri Nov 03 19:44:16 GMT 2023","Fri Nov 03 19:44:16 GMT 2023","57","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTest","jsonParseTest()",""
"passed","Fri Nov 03 19:42:49 GMT 2023","Fri Nov 03 19:42:51 GMT 2023","1871","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Fri Nov 03 19:44:46 GMT 2023","Fri Nov 03 19:44:48 GMT 2023","1930","","testFormQa.testForm","","testFormQa.testForm","testForm3Faker","testForm3Faker()",""
"failed","Fri Nov 03 19:44:32 GMT 2023","Fri Nov 03 19:44:44 GMT 2023","11864","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadMp3","uploadMp3()",""
