"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 06 14:15:38 GMT 2023","Mon Nov 06 14:15:43 GMT 2023","5156","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenideVoidTopContributor","shouldFirstProjectGithubFromSelenideVoidTopContributor()",""
"skipped","Mon Nov 06 14:13:12 GMT 2023","Mon Nov 06 14:13:12 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test3","test3()",""
"passed","Mon Nov 06 14:15:10 GMT 2023","Mon Nov 06 14:15:13 GMT 2023","2184","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testForm","Заполнение формы регистрации",""
"passed","Mon Nov 06 14:15:18 GMT 2023","Mon Nov 06 14:15:18 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test3","test3()",""
"passed","Mon Nov 06 14:13:12 GMT 2023","Mon Nov 06 14:13:12 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test2","test2()",""
"broken","Mon Nov 06 14:14:37 GMT 2023","Mon Nov 06 14:15:08 GMT 2023","30146","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadMp3","uploadMp3()",""
"passed","Mon Nov 06 14:15:13 GMT 2023","Mon Nov 06 14:15:13 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty1","simpleProperty1()",""
"passed","Mon Nov 06 14:13:06 GMT 2023","Mon Nov 06 14:13:06 GMT 2023","1","","allureTest.LabelsTest","","allureTest.LabelsTest","annotatedStepDynamic","annotatedStepDynamic()",""
"failed","Mon Nov 06 14:13:29 GMT 2023","Mon Nov 06 14:13:34 GMT 2023","5266","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","pdfParseTest","pdfParseTest()",""
"passed","Mon Nov 06 14:15:35 GMT 2023","Mon Nov 06 14:15:38 GMT 2023","2627","","test_3.github.test_Github","","test_3.github.test_Github","shouldHaveProjectGithubFromSelenide","shouldHaveProjectGithubFromSelenide()",""
"passed","Mon Nov 06 14:13:10 GMT 2023","Mon Nov 06 14:13:12 GMT 2023","2249","","allureTest.StepsTest","","allureTest.StepsTest","testLambdaStep","testLambdaStep()",""
"broken","Mon Nov 06 14:13:37 GMT 2023","Mon Nov 06 14:14:07 GMT 2023","30144","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadImages","uploadImages()",""
"passed","Mon Nov 06 14:13:29 GMT 2023","Mon Nov 06 14:13:29 GMT 2023","55","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTest","jsonParseTest()",""
"passed","Mon Nov 06 14:13:34 GMT 2023","Mon Nov 06 14:13:35 GMT 2023","288","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","xlsParseTest","xlsParseTest()",""
"failed","Mon Nov 06 14:13:12 GMT 2023","Mon Nov 06 14:13:12 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test5","test5()",""
"skipped","Mon Nov 06 14:13:12 GMT 2023","Mon Nov 06 14:13:12 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test4","test4()",""
"broken","Mon Nov 06 14:13:34 GMT 2023","Mon Nov 06 14:13:34 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","zipTest","zipTest()",""
"passed","Mon Nov 06 14:12:49 GMT 2023","Mon Nov 06 14:12:51 GMT 2023","2197","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: Gtrjgsgy563!!!Here| and name of |User: fill|",""
"passed","Mon Nov 06 14:13:16 GMT 2023","Mon Nov 06 14:13:17 GMT 2023","1453","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadCucumberFile","downloadCucumberFile()",""
"passed","Mon Nov 06 14:13:08 GMT 2023","Mon Nov 06 14:13:10 GMT 2023","1843","","allureTest.StepsTest","","allureTest.StepsTest","annotatedStep","annotatedStep()",""
"passed","Mon Nov 06 14:13:06 GMT 2023","Mon Nov 06 14:13:08 GMT 2023","2052","","allureTest.SelenideTest","","allureTest.SelenideTest","testIssueSearch","testIssueSearch()",""
"failed","Mon Nov 06 14:13:12 GMT 2023","Mon Nov 06 14:13:12 GMT 2023","6","","jenkins.NegativeTest","","jenkins.NegativeTest","test4","test4()",""
"passed","Mon Nov 06 14:12:31 GMT 2023","Mon Nov 06 14:12:36 GMT 2023","5666","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Mon Nov 06 14:15:13 GMT 2023","Mon Nov 06 14:15:13 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty4","simpleProperty4()",""
"passed","Mon Nov 06 14:12:42 GMT 2023","Mon Nov 06 14:12:48 GMT 2023","5663","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Mon Nov 06 14:13:12 GMT 2023","Mon Nov 06 14:13:12 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test5","test5()",""
"passed","Mon Nov 06 14:11:59 GMT 2023","Mon Nov 06 14:12:01 GMT 2023","1657","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Mon Nov 06 14:15:13 GMT 2023","Mon Nov 06 14:15:13 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest","simplePropertyTest()",""
"passed","Mon Nov 06 14:13:21 GMT 2023","Mon Nov 06 14:13:29 GMT 2023","7848","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPDF2","downloadPDF2()",""
"passed","Mon Nov 06 14:13:00 GMT 2023","Mon Nov 06 14:13:04 GMT 2023","4310","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","annotatedStepAttachments","annotatedStepAttachments()",""
"passed","Mon Nov 06 14:12:19 GMT 2023","Mon Nov 06 14:12:25 GMT 2023","5723","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Mon Nov 06 14:12:02 GMT 2023","Mon Nov 06 14:12:08 GMT 2023","5684","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 14:13:29 GMT 2023","Mon Nov 06 14:13:29 GMT 2023","19","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest1","csvTest1()",""
"passed","Mon Nov 06 14:13:04 GMT 2023","Mon Nov 06 14:13:06 GMT 2023","2035","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","testLambdaStepAttachments","testLambdaStepAttachments()",""
"passed","Mon Nov 06 14:15:13 GMT 2023","Mon Nov 06 14:15:13 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest3","simplePropertyTest3()",""
"failed","Mon Nov 06 14:13:12 GMT 2023","Mon Nov 06 14:13:12 GMT 2023","8","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
"failed","Mon Nov 06 14:13:12 GMT 2023","Mon Nov 06 14:13:12 GMT 2023","18","","jenkins.NegativeTest","","jenkins.NegativeTest","test1","test1()",""
"passed","Mon Nov 06 14:13:20 GMT 2023","Mon Nov 06 14:13:21 GMT 2023","885","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdfAndSave","downloadPdfAndSave()",""
"passed","Mon Nov 06 14:13:17 GMT 2023","Mon Nov 06 14:13:20 GMT 2023","2985","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdf","downloadPdf()",""
"passed","Mon Nov 06 14:13:12 GMT 2023","Mon Nov 06 14:13:12 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test1","test1()",""
"passed","Mon Nov 06 14:11:57 GMT 2023","Mon Nov 06 14:11:59 GMT 2023","1867","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Mon Nov 06 14:15:15 GMT 2023","Mon Nov 06 14:15:17 GMT 2023","2023","","testFormQa.testForm","","testFormQa.testForm","testForm2","testForm2()",""
"passed","Mon Nov 06 14:15:13 GMT 2023","Mon Nov 06 14:15:13 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest5","simplePropertyTest5()",""
"passed","Mon Nov 06 14:13:12 GMT 2023","Mon Nov 06 14:13:12 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test3","test3()",""
"passed","Mon Nov 06 14:15:18 GMT 2023","Mon Nov 06 14:15:18 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test2","test2()",""
"broken","Mon Nov 06 14:14:07 GMT 2023","Mon Nov 06 14:14:37 GMT 2023","30150","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadText","uploadText()",""
"failed","Mon Nov 06 14:15:25 GMT 2023","Mon Nov 06 14:15:30 GMT 2023","5439","","test_3.github.TestLogin","","test_3.github.TestLogin","successfulSearchTest","successfulSearchTest()",""
"passed","Mon Nov 06 14:13:14 GMT 2023","Mon Nov 06 14:13:16 GMT 2023","1330","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","fileDownload","fileDownload()",""
"passed","Mon Nov 06 14:15:13 GMT 2023","Mon Nov 06 14:15:13 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePrTest","simplePrTest()",""
"passed","Mon Nov 06 14:12:08 GMT 2023","Mon Nov 06 14:12:14 GMT 2023","5696","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"failed","Mon Nov 06 14:11:46 GMT 2023","Mon Nov 06 14:11:57 GMT 2023","10690","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 14:13:36 GMT 2023","Mon Nov 06 14:13:37 GMT 2023","1106","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","downloadTest","downloadTest()",""
"skipped","Mon Nov 06 14:13:12 GMT 2023","Mon Nov 06 14:13:12 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test1","test1()",""
"broken","Mon Nov 06 14:13:21 GMT 2023","Mon Nov 06 14:13:21 GMT 2023","50","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","xlsParseTest","xlsParseTest()",""
"passed","Mon Nov 06 14:15:08 GMT 2023","Mon Nov 06 14:15:10 GMT 2023","2883","","pageObject.TestFormPage","","pageObject.TestFormPage","testForm","testForm()",""
"skipped","Mon Nov 06 14:13:12 GMT 2023","Mon Nov 06 14:13:12 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test5","test5()",""
"passed","Mon Nov 06 14:13:12 GMT 2023","Mon Nov 06 14:13:12 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test4","test4()",""
