"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 07 14:38:02 GMT 2023","Tue Nov 07 14:38:02 GMT 2023","2","","testTest.TestTest","","testTest.TestTest","test1","test1()",""
"passed","Tue Nov 07 14:35:56 GMT 2023","Tue Nov 07 14:35:58 GMT 2023","1978","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdfAndSave","downloadPdfAndSave()",""
"passed","Tue Nov 07 14:36:07 GMT 2023","Tue Nov 07 14:36:07 GMT 2023","77","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTest","jsonParseTest()",""
"broken","Tue Nov 07 14:37:49 GMT 2023","Tue Nov 07 14:37:50 GMT 2023","660","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testFormNoValidPhone","Заполнение формы регистрации",""
"passed","Tue Nov 07 14:34:07 GMT 2023","Tue Nov 07 14:34:09 GMT 2023","2601","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Tue Nov 07 14:34:57 GMT 2023","Tue Nov 07 14:35:04 GMT 2023","6300","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"broken","Tue Nov 07 14:37:49 GMT 2023","Tue Nov 07 14:37:49 GMT 2023","808","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testForm","Заполнение формы регистрации",""
"passed","Tue Nov 07 14:35:50 GMT 2023","Tue Nov 07 14:35:51 GMT 2023","1885","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadCucumberFile","downloadCucumberFile()",""
"passed","Tue Nov 07 14:37:50 GMT 2023","Tue Nov 07 14:37:50 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest","simplePropertyTest()",""
"passed","Tue Nov 07 14:36:14 GMT 2023","Tue Nov 07 14:36:14 GMT 2023","21","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTestPojo","Тест русской раскладки",""
"passed","Tue Nov 07 14:35:45 GMT 2023","Tue Nov 07 14:35:45 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test2","test2()",""
"failed","Tue Nov 07 14:35:45 GMT 2023","Tue Nov 07 14:35:45 GMT 2023","2","","jenkins.NegativeTest","","jenkins.NegativeTest","test5","test5()",""
"passed","Tue Nov 07 14:36:13 GMT 2023","Tue Nov 07 14:36:14 GMT 2023","486","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","xlsParseTest","xlsParseTest()",""
"passed","Tue Nov 07 14:35:45 GMT 2023","Tue Nov 07 14:35:45 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test1","test1()",""
"passed","Tue Nov 07 14:35:28 GMT 2023","Tue Nov 07 14:35:28 GMT 2023","1","","allureTest.LabelsTest","","allureTest.LabelsTest","testLambdaStepStatic","Создание issue для авторизованного пользователя",""
"passed","Tue Nov 07 14:37:59 GMT 2023","Tue Nov 07 14:38:02 GMT 2023","3563","","testFormQa.testForm","","testFormQa.testForm","testForm","testForm()",""
"passed","Tue Nov 07 14:36:14 GMT 2023","Tue Nov 07 14:36:14 GMT 2023","2","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest","csvTest()",""
"passed","Tue Nov 07 14:35:10 GMT 2023","Tue Nov 07 14:35:12 GMT 2023","1973","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: gfhvqkh656!TT| and name of |User: ruffolo|",""
"passed","Tue Nov 07 14:34:09 GMT 2023","Tue Nov 07 14:34:12 GMT 2023","2736","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"broken","Tue Nov 07 14:36:17 GMT 2023","Tue Nov 07 14:36:47 GMT 2023","30280","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadImages","uploadImages()",""
"failed","Tue Nov 07 14:35:45 GMT 2023","Tue Nov 07 14:35:45 GMT 2023","2","","jenkins.NegativeTest","","jenkins.NegativeTest","test4","test4()",""
"passed","Tue Nov 07 14:37:50 GMT 2023","Tue Nov 07 14:37:50 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty1","simpleProperty1()",""
"passed","Tue Nov 07 14:37:50 GMT 2023","Tue Nov 07 14:37:55 GMT 2023","4808","","testFormQa.testForm","","testFormQa.testForm","testForm3Faker","testForm3Faker()",""
"passed","Tue Nov 07 14:34:51 GMT 2023","Tue Nov 07 14:34:57 GMT 2023","6539","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Tue Nov 07 14:37:50 GMT 2023","Tue Nov 07 14:37:50 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePrTest","simplePrTest()",""
"skipped","Tue Nov 07 14:35:45 GMT 2023","Tue Nov 07 14:35:45 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test4","test4()",""
"failed","Tue Nov 07 14:35:45 GMT 2023","Tue Nov 07 14:35:45 GMT 2023","2","","jenkins.NegativeTest","","jenkins.NegativeTest","test2","test2()",""
"passed","Tue Nov 07 14:38:02 GMT 2023","Tue Nov 07 14:38:12 GMT 2023","9376","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginSuccess","testLoginSuccess()",""
"passed","Tue Nov 07 14:38:19 GMT 2023","Tue Nov 07 14:38:19 GMT 2023","7","","test_3.github.TestLogin","","test_3.github.TestLogin","itShouldName","itShouldName()",""
"passed","Tue Nov 07 14:36:07 GMT 2023","Tue Nov 07 14:36:07 GMT 2023","23","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest1","csvTest1()",""
"passed","Tue Nov 07 14:35:08 GMT 2023","Tue Nov 07 14:35:10 GMT 2023","2211","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: poiyywfu6732!PP| and name of |User: gregg|",""
"broken","Tue Nov 07 14:36:47 GMT 2023","Tue Nov 07 14:37:17 GMT 2023","30264","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadText","uploadText()",""
"broken","Tue Nov 07 14:37:17 GMT 2023","Tue Nov 07 14:37:47 GMT 2023","30226","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadMp3","uploadMp3()",""
"passed","Tue Nov 07 14:35:58 GMT 2023","Tue Nov 07 14:36:07 GMT 2023","8506","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPDF2","downloadPDF2()",""
"failed","Tue Nov 07 14:35:45 GMT 2023","Tue Nov 07 14:35:45 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
"skipped","Tue Nov 07 14:35:45 GMT 2023","Tue Nov 07 14:35:45 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test1","test1()",""
"skipped","Tue Nov 07 14:35:45 GMT 2023","Tue Nov 07 14:35:45 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test3","test3()",""
"passed","Tue Nov 07 14:35:45 GMT 2023","Tue Nov 07 14:35:45 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test4","test4()",""
"failed","Tue Nov 07 14:35:45 GMT 2023","Tue Nov 07 14:35:45 GMT 2023","83","","jenkins.NegativeTest","","jenkins.NegativeTest","test1","test1()",""
"passed","Tue Nov 07 14:35:45 GMT 2023","Tue Nov 07 14:35:45 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test5","test5()",""
"failed","Tue Nov 07 14:35:12 GMT 2023","Tue Nov 07 14:35:19 GMT 2023","6241","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","prm","prm()",""
"passed","Tue Nov 07 14:37:50 GMT 2023","Tue Nov 07 14:37:50 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest3","simplePropertyTest3()",""
"skipped","Tue Nov 07 14:35:45 GMT 2023","Tue Nov 07 14:35:45 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test5","test5()",""
"passed","Tue Nov 07 14:35:45 GMT 2023","Tue Nov 07 14:35:48 GMT 2023","2943","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadFileTxt","downloadFileTxt()",""
"passed","Tue Nov 07 14:37:55 GMT 2023","Tue Nov 07 14:37:59 GMT 2023","3920","","testFormQa.testForm","","testFormQa.testForm","testForm2","testForm2()",""
"passed","Tue Nov 07 14:34:12 GMT 2023","Tue Nov 07 14:34:19 GMT 2023","6570","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"failed","Tue Nov 07 14:38:19 GMT 2023","Tue Nov 07 14:38:25 GMT 2023","5649","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginError","testLoginError()",""
"passed","Tue Nov 07 14:37:50 GMT 2023","Tue Nov 07 14:37:50 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest5","simplePropertyTest5()",""
"passed","Tue Nov 07 14:35:28 GMT 2023","Tue Nov 07 14:35:32 GMT 2023","3838","","allureTest.SelenideTest","","allureTest.SelenideTest","testIssueSearch","testIssueSearch()",""
"passed","Tue Nov 07 14:38:02 GMT 2023","Tue Nov 07 14:38:02 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test2","test2()",""
"broken","Tue Nov 07 14:36:13 GMT 2023","Tue Nov 07 14:36:13 GMT 2023","3","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","zipTest","zipTest()",""
"passed","Tue Nov 07 14:34:38 GMT 2023","Tue Nov 07 14:34:44 GMT 2023","6469","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Tue Nov 07 14:38:30 GMT 2023","Tue Nov 07 14:38:35 GMT 2023","4983","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenide","shouldFirstProjectGithubFromSelenide()",""
"passed","Tue Nov 07 14:35:24 GMT 2023","Tue Nov 07 14:35:28 GMT 2023","3992","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","testLambdaStepAttachments","testLambdaStepAttachments()",""
"passed","Tue Nov 07 14:35:28 GMT 2023","Tue Nov 07 14:35:28 GMT 2023","1","","allureTest.LabelsTest","","allureTest.LabelsTest","annotatedStepDynamic","annotatedStepDynamic()",""
"passed","Tue Nov 07 14:34:25 GMT 2023","Tue Nov 07 14:34:31 GMT 2023","6397","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Tue Nov 07 14:38:29 GMT 2023","Tue Nov 07 14:38:30 GMT 2023","1561","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenideVoidTopContributor","shouldFirstProjectGithubFromSelenideVoidTopContributor()",""
"failed","Tue Nov 07 14:33:44 GMT 2023","Tue Nov 07 14:34:00 GMT 2023","16375","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Tue Nov 07 14:36:15 GMT 2023","Tue Nov 07 14:36:17 GMT 2023","1717","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","downloadTest","downloadTest()",""
"passed","Tue Nov 07 14:34:19 GMT 2023","Tue Nov 07 14:34:25 GMT 2023","6352","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
