"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 05 18:18:47 GMT 2023","Sun Nov 05 18:18:47 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test5","test5()",""
"skipped","Sun Nov 05 18:18:47 GMT 2023","Sun Nov 05 18:18:47 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test4","test4()",""
"passed","Sun Nov 05 18:18:47 GMT 2023","Sun Nov 05 18:18:47 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test2","test2()",""
"passed","Sun Nov 05 18:18:47 GMT 2023","Sun Nov 05 18:18:47 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test4","test4()",""
"passed","Sun Nov 05 18:18:24 GMT 2023","Sun Nov 05 18:18:26 GMT 2023","1718","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: gfhvqkh656!TT| and name of |User: ruffolo|",""
"passed","Sun Nov 05 18:17:50 GMT 2023","Sun Nov 05 18:17:56 GMT 2023","5844","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Sun Nov 05 18:19:09 GMT 2023","Sun Nov 05 18:19:09 GMT 2023","321","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","xlsParseTest","xlsParseTest()",""
"passed","Sun Nov 05 18:18:39 GMT 2023","Sun Nov 05 18:18:39 GMT 2023","1","","allureTest.LabelsTest","","allureTest.LabelsTest","testLambdaStepStatic","Создание issue для авторизованного пользователя",""
"passed","Sun Nov 05 18:19:47 GMT 2023","Sun Nov 05 18:19:49 GMT 2023","1978","","testFormQa.testForm","","testFormQa.testForm","testForm","testForm()",""
"passed","Sun Nov 05 18:17:32 GMT 2023","Sun Nov 05 18:17:38 GMT 2023","6054","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Sun Nov 05 18:18:56 GMT 2023","Sun Nov 05 18:19:03 GMT 2023","7525","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPDF2","downloadPDF2()",""
"passed","Sun Nov 05 18:19:39 GMT 2023","Sun Nov 05 18:19:42 GMT 2023","2731","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testForm","Заполнение формы регистрации",""
"passed","Sun Nov 05 18:20:08 GMT 2023","Sun Nov 05 18:20:11 GMT 2023","2741","","test_3.github.test_Github","","test_3.github.test_Github","shouldHaveProjectGithubFromSelenide","shouldHaveProjectGithubFromSelenide()",""
"passed","Sun Nov 05 18:19:49 GMT 2023","Sun Nov 05 18:19:57 GMT 2023","8032","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginSuccess","testLoginSuccess()",""
"passed","Sun Nov 05 18:17:30 GMT 2023","Sun Nov 05 18:17:32 GMT 2023","1980","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Sun Nov 05 18:19:44 GMT 2023","Sun Nov 05 18:19:47 GMT 2023","2236","","testFormQa.testForm","","testFormQa.testForm","testForm2","testForm2()",""
"failed","Sun Nov 05 18:18:47 GMT 2023","Sun Nov 05 18:18:47 GMT 2023","2","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
"passed","Sun Nov 05 18:18:51 GMT 2023","Sun Nov 05 18:18:54 GMT 2023","3631","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdf","downloadPdf()",""
"skipped","Sun Nov 05 18:18:47 GMT 2023","Sun Nov 05 18:18:47 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test5","test5()",""
"passed","Sun Nov 05 18:17:22 GMT 2023","Sun Nov 05 18:17:24 GMT 2023","2245","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Sun Nov 05 18:19:49 GMT 2023","Sun Nov 05 18:19:49 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test1","test1()",""
"failed","Sun Nov 05 18:19:18 GMT 2023","Sun Nov 05 18:19:24 GMT 2023","5605","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadText","uploadText()",""
"passed","Sun Nov 05 18:18:13 GMT 2023","Sun Nov 05 18:18:19 GMT 2023","5997","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Sun Nov 05 18:18:44 GMT 2023","Sun Nov 05 18:18:47 GMT 2023","2635","","allureTest.StepsTest","","allureTest.StepsTest","testLambdaStep","testLambdaStep()",""
"failed","Sun Nov 05 18:18:47 GMT 2023","Sun Nov 05 18:18:47 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test5","test5()",""
"failed","Sun Nov 05 18:19:03 GMT 2023","Sun Nov 05 18:19:09 GMT 2023","5606","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","pdfParseTest","pdfParseTest()",""
"passed","Sun Nov 05 18:18:47 GMT 2023","Sun Nov 05 18:18:47 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test3","test3()",""
"passed","Sun Nov 05 18:18:23 GMT 2023","Sun Nov 05 18:18:24 GMT 2023","1717","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: poiyywfu6732!PP| and name of |User: gregg|",""
"passed","Sun Nov 05 18:17:44 GMT 2023","Sun Nov 05 18:17:50 GMT 2023","5893","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Sun Nov 05 18:19:09 GMT 2023","Sun Nov 05 18:19:09 GMT 2023","14","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTestPojo","Тест русской раскладки",""
"passed","Sun Nov 05 18:18:32 GMT 2023","Sun Nov 05 18:18:36 GMT 2023","4264","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","annotatedStepAttachments","annotatedStepAttachments()",""
"passed","Sun Nov 05 18:19:09 GMT 2023","Sun Nov 05 18:19:10 GMT 2023","1112","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","uploadFile","uploadFile()",""
"skipped","Sun Nov 05 18:18:47 GMT 2023","Sun Nov 05 18:18:47 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test1","test1()",""
"passed","Sun Nov 05 18:19:49 GMT 2023","Sun Nov 05 18:19:49 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test2","test2()",""
"failed","Sun Nov 05 18:18:47 GMT 2023","Sun Nov 05 18:18:47 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test4","test4()",""
"passed","Sun Nov 05 18:19:10 GMT 2023","Sun Nov 05 18:19:12 GMT 2023","1163","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","downloadTest","downloadTest()",""
"failed","Sun Nov 05 18:19:24 GMT 2023","Sun Nov 05 18:19:35 GMT 2023","11525","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadMp3","uploadMp3()",""
"broken","Sun Nov 05 18:19:09 GMT 2023","Sun Nov 05 18:19:09 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","zipTest","zipTest()",""
"passed","Sun Nov 05 18:18:47 GMT 2023","Sun Nov 05 18:18:47 GMT 2023","2","","jenkins.PositiveTest","","jenkins.PositiveTest","test1","test1()",""
"passed","Sun Nov 05 18:18:49 GMT 2023","Sun Nov 05 18:18:49 GMT 2023","767","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","fileDownload","fileDownload()",""
"passed","Sun Nov 05 18:19:42 GMT 2023","Sun Nov 05 18:19:44 GMT 2023","2669","","testFormQa.testForm","","testFormQa.testForm","testForm3Faker","testForm3Faker()",""
"passed","Sun Nov 05 18:19:35 GMT 2023","Sun Nov 05 18:19:39 GMT 2023","3515","","pageObject.TestFormPage","","pageObject.TestFormPage","testForm","testForm()",""
"failed","Sun Nov 05 18:19:12 GMT 2023","Sun Nov 05 18:19:18 GMT 2023","6574","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadImages","uploadImages()",""
"failed","Sun Nov 05 18:18:26 GMT 2023","Sun Nov 05 18:18:32 GMT 2023","5473","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","prm","prm()",""
"passed","Sun Nov 05 18:19:03 GMT 2023","Sun Nov 05 18:19:03 GMT 2023","21","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest1","csvTest1()",""
"passed","Sun Nov 05 18:18:47 GMT 2023","Sun Nov 05 18:18:49 GMT 2023","2012","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadFileTxt","downloadFileTxt()",""
"skipped","Sun Nov 05 18:18:47 GMT 2023","Sun Nov 05 18:18:47 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test3","test3()",""
"broken","Sun Nov 05 18:18:56 GMT 2023","Sun Nov 05 18:18:56 GMT 2023","61","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","xlsParseTest","xlsParseTest()",""
"failed","Sun Nov 05 18:18:47 GMT 2023","Sun Nov 05 18:18:47 GMT 2023","29","","jenkins.NegativeTest","","jenkins.NegativeTest","test1","test1()",""
"passed","Sun Nov 05 18:18:02 GMT 2023","Sun Nov 05 18:18:08 GMT 2023","5873","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
