"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 06 14:59:12 GMT 2023","Mon Nov 06 14:59:12 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test4","test4()",""
"passed","Mon Nov 06 15:01:16 GMT 2023","Mon Nov 06 15:01:16 GMT 2023","8","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePrTest","simplePrTest()",""
"broken","Mon Nov 06 15:00:39 GMT 2023","Mon Nov 06 15:01:09 GMT 2023","30164","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadMp3","uploadMp3()",""
"passed","Mon Nov 06 14:57:50 GMT 2023","Mon Nov 06 14:57:52 GMT 2023","2190","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"skipped","Mon Nov 06 14:59:12 GMT 2023","Mon Nov 06 14:59:12 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test1","test1()",""
"passed","Mon Nov 06 15:01:16 GMT 2023","Mon Nov 06 15:01:16 GMT 2023","7","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest5","simplePropertyTest5()",""
"failed","Mon Nov 06 14:59:12 GMT 2023","Mon Nov 06 14:59:12 GMT 2023","5","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
"passed","Mon Nov 06 14:59:12 GMT 2023","Mon Nov 06 14:59:12 GMT 2023","2","","jenkins.PositiveTest","","jenkins.PositiveTest","test5","test5()",""
"passed","Mon Nov 06 14:59:16 GMT 2023","Mon Nov 06 14:59:20 GMT 2023","3437","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdf","downloadPdf()",""
"passed","Mon Nov 06 14:57:47 GMT 2023","Mon Nov 06 14:57:50 GMT 2023","2647","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"broken","Mon Nov 06 15:00:09 GMT 2023","Mon Nov 06 15:00:39 GMT 2023","30170","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadText","uploadText()",""
"passed","Mon Nov 06 14:58:30 GMT 2023","Mon Nov 06 14:58:36 GMT 2023","5930","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"failed","Mon Nov 06 15:01:37 GMT 2023","Mon Nov 06 15:01:42 GMT 2023","5183","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginError","testLoginError()",""
"failed","Mon Nov 06 14:59:30 GMT 2023","Mon Nov 06 14:59:35 GMT 2023","5468","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","pdfParseTest","pdfParseTest()",""
"passed","Mon Nov 06 14:59:14 GMT 2023","Mon Nov 06 14:59:15 GMT 2023","1008","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","fileDownload","fileDownload()",""
"skipped","Mon Nov 06 14:59:12 GMT 2023","Mon Nov 06 14:59:12 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test2","test2()",""
"passed","Mon Nov 06 14:59:21 GMT 2023","Mon Nov 06 14:59:30 GMT 2023","8257","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPDF2","downloadPDF2()",""
"passed","Mon Nov 06 14:57:54 GMT 2023","Mon Nov 06 14:58:00 GMT 2023","6215","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 15:01:42 GMT 2023","Mon Nov 06 15:01:45 GMT 2023","3214","","test_3.github.test_Github","","test_3.github.test_Github","shouldHaveProjectGithubFromSelenide","shouldHaveProjectGithubFromSelenide()",""
"passed","Mon Nov 06 14:58:48 GMT 2023","Mon Nov 06 14:58:49 GMT 2023","1817","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: gfhvqkh656!TT| and name of |User: ruffolo|",""
"failed","Mon Nov 06 14:59:11 GMT 2023","Mon Nov 06 14:59:11 GMT 2023","16","","jenkins.NegativeTest","","jenkins.NegativeTest","test1","test1()",""
"passed","Mon Nov 06 15:01:19 GMT 2023","Mon Nov 06 15:01:21 GMT 2023","2522","","testFormQa.testForm","","testFormQa.testForm","testForm2","testForm2()",""
"passed","Mon Nov 06 15:01:47 GMT 2023","Mon Nov 06 15:01:50 GMT 2023","3983","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenide","shouldFirstProjectGithubFromSelenide()",""
"failed","Mon Nov 06 14:59:12 GMT 2023","Mon Nov 06 14:59:12 GMT 2023","2","","jenkins.NegativeTest","","jenkins.NegativeTest","test4","test4()",""
"broken","Mon Nov 06 14:59:38 GMT 2023","Mon Nov 06 15:00:09 GMT 2023","30179","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadImages","uploadImages()",""
"passed","Mon Nov 06 14:59:00 GMT 2023","Mon Nov 06 14:59:03 GMT 2023","2712","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","testLambdaStepAttachments","testLambdaStepAttachments()",""
"passed","Mon Nov 06 15:01:45 GMT 2023","Mon Nov 06 15:01:46 GMT 2023","1327","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenideVoidTopContributor","shouldFirstProjectGithubFromSelenideVoidTopContributor()",""
"passed","Mon Nov 06 14:59:12 GMT 2023","Mon Nov 06 14:59:12 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test2","test2()",""
"passed","Mon Nov 06 15:01:16 GMT 2023","Mon Nov 06 15:01:16 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty1","simpleProperty1()",""
"passed","Mon Nov 06 15:01:16 GMT 2023","Mon Nov 06 15:01:19 GMT 2023","2737","","testFormQa.testForm","","testFormQa.testForm","testForm3Faker","testForm3Faker()",""
"passed","Mon Nov 06 15:01:24 GMT 2023","Mon Nov 06 15:01:24 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test2","test2()",""
"passed","Mon Nov 06 14:59:12 GMT 2023","Mon Nov 06 14:59:12 GMT 2023","2","","jenkins.PositiveTest","","jenkins.PositiveTest","test3","test3()",""
"passed","Mon Nov 06 15:01:16 GMT 2023","Mon Nov 06 15:01:16 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest3","simplePropertyTest3()",""
"passed","Mon Nov 06 14:58:24 GMT 2023","Mon Nov 06 14:58:30 GMT 2023","6007","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Mon Nov 06 15:01:09 GMT 2023","Mon Nov 06 15:01:13 GMT 2023","4017","","pageObject.TestFormPage","","pageObject.TestFormPage","testForm","testForm()",""
"passed","Mon Nov 06 15:01:21 GMT 2023","Mon Nov 06 15:01:24 GMT 2023","2221","","testFormQa.testForm","","testFormQa.testForm","testForm","testForm()",""
"passed","Mon Nov 06 15:01:13 GMT 2023","Mon Nov 06 15:01:16 GMT 2023","2985","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testForm","Заполнение формы регистрации",""
"passed","Mon Nov 06 14:58:36 GMT 2023","Mon Nov 06 14:58:42 GMT 2023","5948","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"broken","Mon Nov 06 14:59:35 GMT 2023","Mon Nov 06 14:59:35 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","zipTest","zipTest()",""
"passed","Mon Nov 06 15:01:24 GMT 2023","Mon Nov 06 15:01:31 GMT 2023","6980","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginSuccess","testLoginSuccess()",""
"passed","Mon Nov 06 15:01:16 GMT 2023","Mon Nov 06 15:01:16 GMT 2023","2","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty4","simpleProperty4()",""
"passed","Mon Nov 06 14:59:12 GMT 2023","Mon Nov 06 14:59:14 GMT 2023","2246","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadFileTxt","downloadFileTxt()",""
"passed","Mon Nov 06 14:57:52 GMT 2023","Mon Nov 06 14:57:54 GMT 2023","2081","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"skipped","Mon Nov 06 14:59:12 GMT 2023","Mon Nov 06 14:59:12 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test3","test3()",""
"passed","Mon Nov 06 14:58:42 GMT 2023","Mon Nov 06 14:58:44 GMT 2023","2030","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: sgtAWI975_!| and name of |User: login|",""
"passed","Mon Nov 06 14:58:00 GMT 2023","Mon Nov 06 14:58:06 GMT 2023","5950","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Mon Nov 06 14:58:12 GMT 2023","Mon Nov 06 14:58:18 GMT 2023","5961","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"failed","Mon Nov 06 14:59:12 GMT 2023","Mon Nov 06 14:59:12 GMT 2023","2","","jenkins.NegativeTest","","jenkins.NegativeTest","test5","test5()",""
"passed","Mon Nov 06 14:59:20 GMT 2023","Mon Nov 06 14:59:21 GMT 2023","1423","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdfAndSave","downloadPdfAndSave()",""
"passed","Mon Nov 06 14:59:30 GMT 2023","Mon Nov 06 14:59:30 GMT 2023","62","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTest","jsonParseTest()",""
"failed","Mon Nov 06 15:01:31 GMT 2023","Mon Nov 06 15:01:37 GMT 2023","6233","","test_3.github.TestLogin","","test_3.github.TestLogin","successfulSearchTest","successfulSearchTest()",""
"passed","Mon Nov 06 14:58:18 GMT 2023","Mon Nov 06 14:58:24 GMT 2023","5979","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 14:58:46 GMT 2023","Mon Nov 06 14:58:48 GMT 2023","1776","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: poiyywfu6732!PP| and name of |User: gregg|",""
"broken","Mon Nov 06 14:59:21 GMT 2023","Mon Nov 06 14:59:21 GMT 2023","44","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","xlsParseTest","xlsParseTest()",""
"passed","Mon Nov 06 14:59:36 GMT 2023","Mon Nov 06 14:59:36 GMT 2023","16","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTestPojo","Тест русской раскладки",""
"passed","Mon Nov 06 14:58:06 GMT 2023","Mon Nov 06 14:58:12 GMT 2023","5895","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Mon Nov 06 14:59:30 GMT 2023","Mon Nov 06 14:59:30 GMT 2023","18","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest1","csvTest1()",""
"passed","Mon Nov 06 14:59:03 GMT 2023","Mon Nov 06 14:59:03 GMT 2023","0","","allureTest.LabelsTest","","allureTest.LabelsTest","testLambdaStepStatic","Создание issue для авторизованного пользователя",""
"passed","Mon Nov 06 14:58:55 GMT 2023","Mon Nov 06 14:59:00 GMT 2023","4983","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","annotatedStepAttachments","annotatedStepAttachments()",""
"passed","Mon Nov 06 14:59:35 GMT 2023","Mon Nov 06 14:59:36 GMT 2023","374","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","xlsParseTest","xlsParseTest()",""
"passed","Mon Nov 06 14:59:12 GMT 2023","Mon Nov 06 14:59:12 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test1","test1()",""
"failed","Mon Nov 06 14:59:12 GMT 2023","Mon Nov 06 14:59:12 GMT 2023","7","","jenkins.NegativeTest","","jenkins.NegativeTest","test2","test2()",""
"passed","Mon Nov 06 14:59:36 GMT 2023","Mon Nov 06 14:59:36 GMT 2023","2","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest","csvTest()",""
"failed","Mon Nov 06 14:57:33 GMT 2023","Mon Nov 06 14:57:47 GMT 2023","13744","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
