"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Nov 07 14:50:57 GMT 2023","Tue Nov 07 14:50:57 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test1","test1()",""
"passed","Tue Nov 07 14:50:51 GMT 2023","Tue Nov 07 14:50:54 GMT 2023","3005","","allureTest.StepsTest","","allureTest.StepsTest","annotatedStep","annotatedStep()",""
"failed","Tue Nov 07 14:53:31 GMT 2023","Tue Nov 07 14:53:37 GMT 2023","5629","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenideVoidTopContributor","shouldFirstProjectGithubFromSelenideVoidTopContributor()",""
"passed","Tue Nov 07 14:51:23 GMT 2023","Tue Nov 07 14:51:23 GMT 2023","15","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTestPojo","Тест русской раскладки",""
"passed","Tue Nov 07 14:50:48 GMT 2023","Tue Nov 07 14:50:48 GMT 2023","0","","allureTest.LabelsTest","","allureTest.LabelsTest","testLambdaStepStatic","Создание issue для авторизованного пользователя",""
"passed","Tue Nov 07 14:50:13 GMT 2023","Tue Nov 07 14:50:19 GMT 2023","6034","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Tue Nov 07 14:53:37 GMT 2023","Tue Nov 07 14:53:42 GMT 2023","4607","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenide","shouldFirstProjectGithubFromSelenide()",""
"failed","Tue Nov 07 14:50:57 GMT 2023","Tue Nov 07 14:50:57 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
"failed","Tue Nov 07 14:49:28 GMT 2023","Tue Nov 07 14:49:34 GMT 2023","6318","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Tue Nov 07 14:50:44 GMT 2023","Tue Nov 07 14:50:48 GMT 2023","3362","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","testLambdaStepAttachments","testLambdaStepAttachments()",""
"passed","Tue Nov 07 14:50:19 GMT 2023","Tue Nov 07 14:50:25 GMT 2023","6304","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Tue Nov 07 14:53:09 GMT 2023","Tue Nov 07 14:53:09 GMT 2023","2","","testTest.TestTest","","testTest.TestTest","test3","test3()",""
"passed","Tue Nov 07 14:50:25 GMT 2023","Tue Nov 07 14:50:27 GMT 2023","2233","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: sgtAWI975_!| and name of |User: login|",""
"broken","Tue Nov 07 14:52:57 GMT 2023","Tue Nov 07 14:52:58 GMT 2023","956","","pageObject.TestFormPage","","pageObject.TestFormPage","testForm","testForm()",""
"passed","Tue Nov 07 14:50:29 GMT 2023","Tue Nov 07 14:50:31 GMT 2023","2031","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: poiyywfu6732!PP| and name of |User: gregg|",""
"passed","Tue Nov 07 14:53:28 GMT 2023","Tue Nov 07 14:53:31 GMT 2023","3242","","test_3.github.test_Github","","test_3.github.test_Github","shouldHaveProjectGithubFromSelenide","shouldHaveProjectGithubFromSelenide()",""
"broken","Tue Nov 07 14:51:57 GMT 2023","Tue Nov 07 14:52:27 GMT 2023","30235","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadText","uploadText()",""
"passed","Tue Nov 07 14:50:48 GMT 2023","Tue Nov 07 14:50:51 GMT 2023","3010","","allureTest.SelenideTest","","allureTest.SelenideTest","testIssueSearch","testIssueSearch()",""
"failed","Tue Nov 07 14:50:57 GMT 2023","Tue Nov 07 14:50:57 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test4","test4()",""
"passed","Tue Nov 07 14:53:03 GMT 2023","Tue Nov 07 14:53:06 GMT 2023","2701","","testFormQa.testForm","","testFormQa.testForm","testForm2","testForm2()",""
"skipped","Tue Nov 07 14:50:57 GMT 2023","Tue Nov 07 14:50:57 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test2","test2()",""
"passed","Tue Nov 07 14:53:09 GMT 2023","Tue Nov 07 14:53:16 GMT 2023","7487","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginSuccess","testLoginSuccess()",""
"passed","Tue Nov 07 14:49:42 GMT 2023","Tue Nov 07 14:49:49 GMT 2023","6071","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"failed","Tue Nov 07 14:51:17 GMT 2023","Tue Nov 07 14:51:23 GMT 2023","6005","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","pdfParseTest","pdfParseTest()",""
"passed","Tue Nov 07 14:51:23 GMT 2023","Tue Nov 07 14:51:23 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest","csvTest()",""
"passed","Tue Nov 07 14:50:48 GMT 2023","Tue Nov 07 14:50:48 GMT 2023","0","","allureTest.LabelsTest","","allureTest.LabelsTest","annotatedStepDynamic","annotatedStepDynamic()",""
"passed","Tue Nov 07 14:53:00 GMT 2023","Tue Nov 07 14:53:00 GMT 2023","3","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest3","simplePropertyTest3()",""
"passed","Tue Nov 07 14:53:09 GMT 2023","Tue Nov 07 14:53:09 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test1","test1()",""
"passed","Tue Nov 07 14:50:01 GMT 2023","Tue Nov 07 14:50:07 GMT 2023","6113","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Tue Nov 07 14:50:57 GMT 2023","Tue Nov 07 14:50:57 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test2","test2()",""
"failed","Tue Nov 07 14:50:57 GMT 2023","Tue Nov 07 14:50:57 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test2","test2()",""
"passed","Tue Nov 07 14:50:57 GMT 2023","Tue Nov 07 14:50:57 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test4","test4()",""
"passed","Tue Nov 07 14:53:06 GMT 2023","Tue Nov 07 14:53:09 GMT 2023","2588","","testFormQa.testForm","","testFormQa.testForm","testForm","testForm()",""
"passed","Tue Nov 07 14:51:00 GMT 2023","Tue Nov 07 14:51:02 GMT 2023","1699","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadCucumberFile","downloadCucumberFile()",""
"passed","Tue Nov 07 14:50:54 GMT 2023","Tue Nov 07 14:50:57 GMT 2023","3052","","allureTest.StepsTest","","allureTest.StepsTest","testLambdaStep","testLambdaStep()",""
"failed","Tue Nov 07 14:53:23 GMT 2023","Tue Nov 07 14:53:28 GMT 2023","5644","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginError","testLoginError()",""
"passed","Tue Nov 07 14:49:34 GMT 2023","Tue Nov 07 14:49:36 GMT 2023","2101","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"skipped","Tue Nov 07 14:50:57 GMT 2023","Tue Nov 07 14:50:57 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test3","test3()",""
"skipped","Tue Nov 07 14:50:57 GMT 2023","Tue Nov 07 14:50:57 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test4","test4()",""
"passed","Tue Nov 07 14:50:31 GMT 2023","Tue Nov 07 14:50:33 GMT 2023","1935","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: gfhvqkh656!TT| and name of |User: ruffolo|",""
"passed","Tue Nov 07 14:51:17 GMT 2023","Tue Nov 07 14:51:17 GMT 2023","21","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest1","csvTest1()",""
"broken","Tue Nov 07 14:51:23 GMT 2023","Tue Nov 07 14:51:23 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","zipTest","zipTest()",""
"skipped","Tue Nov 07 14:50:57 GMT 2023","Tue Nov 07 14:50:57 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test5","test5()",""
"broken","Tue Nov 07 14:52:58 GMT 2023","Tue Nov 07 14:52:59 GMT 2023","764","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testForm","Заполнение формы регистрации",""
"passed","Tue Nov 07 14:50:57 GMT 2023","Tue Nov 07 14:50:57 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test5","test5()",""
"passed","Tue Nov 07 14:51:25 GMT 2023","Tue Nov 07 14:51:26 GMT 2023","1571","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","downloadTest","downloadTest()",""
"failed","Tue Nov 07 14:50:57 GMT 2023","Tue Nov 07 14:50:57 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test5","test5()",""
"passed","Tue Nov 07 14:51:02 GMT 2023","Tue Nov 07 14:51:06 GMT 2023","4005","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdf","downloadPdf()",""
"passed","Tue Nov 07 14:49:25 GMT 2023","Tue Nov 07 14:49:28 GMT 2023","2597","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Tue Nov 07 14:51:06 GMT 2023","Tue Nov 07 14:51:08 GMT 2023","1779","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdfAndSave","downloadPdfAndSave()",""
"passed","Tue Nov 07 14:53:00 GMT 2023","Tue Nov 07 14:53:03 GMT 2023","3679","","testFormQa.testForm","","testFormQa.testForm","testForm3Faker","testForm3Faker()",""
"passed","Tue Nov 07 14:53:00 GMT 2023","Tue Nov 07 14:53:00 GMT 2023","2","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty1","simpleProperty1()",""
"passed","Tue Nov 07 14:49:36 GMT 2023","Tue Nov 07 14:49:42 GMT 2023","6122","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"failed","Tue Nov 07 14:49:11 GMT 2023","Tue Nov 07 14:49:25 GMT 2023","13756","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"broken","Tue Nov 07 14:52:59 GMT 2023","Tue Nov 07 14:52:59 GMT 2023","736","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testFormNoValidPhone","Заполнение формы регистрации",""
"passed","Tue Nov 07 14:50:57 GMT 2023","Tue Nov 07 14:50:59 GMT 2023","2350","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadFileTxt","downloadFileTxt()",""
"failed","Tue Nov 07 14:50:57 GMT 2023","Tue Nov 07 14:50:57 GMT 2023","18","","jenkins.NegativeTest","","jenkins.NegativeTest","test1","test1()",""
"passed","Tue Nov 07 14:50:39 GMT 2023","Tue Nov 07 14:50:44 GMT 2023","5139","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","annotatedStepAttachments","annotatedStepAttachments()",""
