"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 06 14:32:33 GMT 2023","Mon Nov 06 14:32:34 GMT 2023","1457","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: gfhvqkh656!TT| and name of |User: ruffolo|",""
"passed","Mon Nov 06 14:31:54 GMT 2023","Mon Nov 06 14:32:00 GMT 2023","5644","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Mon Nov 06 14:33:13 GMT 2023","Mon Nov 06 14:33:14 GMT 2023","1062","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","downloadTest","downloadTest()",""
"failed","Mon Nov 06 14:33:06 GMT 2023","Mon Nov 06 14:33:11 GMT 2023","5187","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","pdfParseTest","pdfParseTest()",""
"broken","Mon Nov 06 14:33:00 GMT 2023","Mon Nov 06 14:33:00 GMT 2023","54","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","xlsParseTest","xlsParseTest()",""
"passed","Mon Nov 06 14:32:00 GMT 2023","Mon Nov 06 14:32:06 GMT 2023","5631","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Mon Nov 06 14:34:54 GMT 2023","Mon Nov 06 14:34:54 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test2","test2()",""
"passed","Mon Nov 06 14:34:51 GMT 2023","Mon Nov 06 14:34:52 GMT 2023","1673","","testFormQa.testForm","","testFormQa.testForm","testForm2","testForm2()",""
"passed","Mon Nov 06 14:31:41 GMT 2023","Mon Nov 06 14:31:43 GMT 2023","1701","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Mon Nov 06 14:34:49 GMT 2023","Mon Nov 06 14:34:49 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePrTest","simplePrTest()",""
"passed","Mon Nov 06 14:32:52 GMT 2023","Mon Nov 06 14:32:54 GMT 2023","1757","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadFileTxt","downloadFileTxt()",""
"passed","Mon Nov 06 14:32:11 GMT 2023","Mon Nov 06 14:32:17 GMT 2023","5653","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Mon Nov 06 14:33:12 GMT 2023","Mon Nov 06 14:33:12 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest","csvTest()",""
"passed","Mon Nov 06 14:32:17 GMT 2023","Mon Nov 06 14:32:23 GMT 2023","5591","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Mon Nov 06 14:32:55 GMT 2023","Mon Nov 06 14:32:56 GMT 2023","1235","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadCucumberFile","downloadCucumberFile()",""
"failed","Mon Nov 06 14:32:52 GMT 2023","Mon Nov 06 14:32:52 GMT 2023","23","","jenkins.NegativeTest","","jenkins.NegativeTest","test1","test1()",""
"passed","Mon Nov 06 14:31:49 GMT 2023","Mon Nov 06 14:31:54 GMT 2023","5635","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"broken","Mon Nov 06 14:33:14 GMT 2023","Mon Nov 06 14:33:44 GMT 2023","30137","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadImages","uploadImages()",""
"failed","Mon Nov 06 14:32:52 GMT 2023","Mon Nov 06 14:32:52 GMT 2023","2","","jenkins.NegativeTest","","jenkins.NegativeTest","test5","test5()",""
"failed","Mon Nov 06 14:32:52 GMT 2023","Mon Nov 06 14:32:52 GMT 2023","2","","jenkins.NegativeTest","","jenkins.NegativeTest","test4","test4()",""
"failed","Mon Nov 06 14:31:26 GMT 2023","Mon Nov 06 14:31:38 GMT 2023","11485","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 14:34:44 GMT 2023","Mon Nov 06 14:34:47 GMT 2023","2744","","pageObject.TestFormPage","","pageObject.TestFormPage","testForm","testForm()",""
"passed","Mon Nov 06 14:32:50 GMT 2023","Mon Nov 06 14:32:52 GMT 2023","2440","","allureTest.StepsTest","","allureTest.StepsTest","testLambdaStep","testLambdaStep()",""
"passed","Mon Nov 06 14:32:48 GMT 2023","Mon Nov 06 14:32:50 GMT 2023","2042","","allureTest.StepsTest","","allureTest.StepsTest","annotatedStep","annotatedStep()",""
"passed","Mon Nov 06 14:34:49 GMT 2023","Mon Nov 06 14:34:49 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty1","simpleProperty1()",""
"passed","Mon Nov 06 14:32:52 GMT 2023","Mon Nov 06 14:32:52 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test1","test1()",""
"passed","Mon Nov 06 14:32:45 GMT 2023","Mon Nov 06 14:32:48 GMT 2023","2216","","allureTest.SelenideTest","","allureTest.SelenideTest","testIssueSearch","testIssueSearch()",""
"passed","Mon Nov 06 14:32:59 GMT 2023","Mon Nov 06 14:33:00 GMT 2023","726","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdfAndSave","downloadPdfAndSave()",""
"skipped","Mon Nov 06 14:32:52 GMT 2023","Mon Nov 06 14:32:52 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test4","test4()",""
"passed","Mon Nov 06 14:34:52 GMT 2023","Mon Nov 06 14:34:54 GMT 2023","1522","","testFormQa.testForm","","testFormQa.testForm","testForm","testForm()",""
"passed","Mon Nov 06 14:34:49 GMT 2023","Mon Nov 06 14:34:49 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest","simplePropertyTest()",""
"passed","Mon Nov 06 14:32:23 GMT 2023","Mon Nov 06 14:32:28 GMT 2023","5620","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"failed","Mon Nov 06 14:35:06 GMT 2023","Mon Nov 06 14:35:11 GMT 2023","5177","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginError","testLoginError()",""
"failed","Mon Nov 06 14:32:52 GMT 2023","Mon Nov 06 14:32:52 GMT 2023","3","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
"passed","Mon Nov 06 14:32:45 GMT 2023","Mon Nov 06 14:32:45 GMT 2023","1","","allureTest.LabelsTest","","allureTest.LabelsTest","annotatedStepDynamic","annotatedStepDynamic()",""
"passed","Mon Nov 06 14:32:52 GMT 2023","Mon Nov 06 14:32:52 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test3","test3()",""
"passed","Mon Nov 06 14:32:43 GMT 2023","Mon Nov 06 14:32:45 GMT 2023","1994","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","testLambdaStepAttachments","testLambdaStepAttachments()",""
"skipped","Mon Nov 06 14:32:52 GMT 2023","Mon Nov 06 14:32:52 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test3","test3()",""
"passed","Mon Nov 06 14:34:49 GMT 2023","Mon Nov 06 14:34:49 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest3","simplePropertyTest3()",""
"passed","Mon Nov 06 14:34:49 GMT 2023","Mon Nov 06 14:34:49 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty4","simpleProperty4()",""
"failed","Mon Nov 06 14:32:52 GMT 2023","Mon Nov 06 14:32:52 GMT 2023","6","","jenkins.NegativeTest","","jenkins.NegativeTest","test2","test2()",""
"passed","Mon Nov 06 14:33:00 GMT 2023","Mon Nov 06 14:33:06 GMT 2023","6462","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPDF2","downloadPDF2()",""
"passed","Mon Nov 06 14:33:12 GMT 2023","Mon Nov 06 14:33:12 GMT 2023","15","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTestPojo","Тест русской раскладки",""
"broken","Mon Nov 06 14:33:44 GMT 2023","Mon Nov 06 14:34:14 GMT 2023","30133","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadText","uploadText()",""
"passed","Mon Nov 06 14:34:54 GMT 2023","Mon Nov 06 14:34:54 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test1","test1()",""
"broken","Mon Nov 06 14:33:11 GMT 2023","Mon Nov 06 14:33:11 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","zipTest","zipTest()",""
"failed","Mon Nov 06 14:35:00 GMT 2023","Mon Nov 06 14:35:06 GMT 2023","5494","","test_3.github.TestLogin","","test_3.github.TestLogin","successfulSearchTest","successfulSearchTest()",""
"passed","Mon Nov 06 14:33:12 GMT 2023","Mon Nov 06 14:33:13 GMT 2023","886","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","uploadFile","uploadFile()",""
"passed","Mon Nov 06 14:32:31 GMT 2023","Mon Nov 06 14:32:33 GMT 2023","1695","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: poiyywfu6732!PP| and name of |User: gregg|",""
"passed","Mon Nov 06 14:32:30 GMT 2023","Mon Nov 06 14:32:31 GMT 2023","1476","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: Gtrjgsgy563!!!Here| and name of |User: fill|",""
"passed","Mon Nov 06 14:31:40 GMT 2023","Mon Nov 06 14:31:41 GMT 2023","1635","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"failed","Mon Nov 06 14:32:34 GMT 2023","Mon Nov 06 14:32:39 GMT 2023","5002","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","prm","prm()",""
