"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 05 16:28:30 GMT 2023","Sun Nov 05 16:28:35 GMT 2023","5730","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"failed","Sun Nov 05 16:29:36 GMT 2023","Sun Nov 05 16:29:47 GMT 2023","11435","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadMp3","uploadMp3()",""
"passed","Sun Nov 05 16:29:04 GMT 2023","Sun Nov 05 16:29:06 GMT 2023","1521","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadCucumberFile","downloadCucumberFile()",""
"failed","Sun Nov 05 16:30:18 GMT 2023","Sun Nov 05 16:30:23 GMT 2023","5172","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenideVoidTopContributor","shouldFirstProjectGithubFromSelenideVoidTopContributor()",""
"passed","Sun Nov 05 16:29:17 GMT 2023","Sun Nov 05 16:29:20 GMT 2023","3053","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","pdfParseTest","pdfParseTest()",""
"passed","Sun Nov 05 16:29:01 GMT 2023","Sun Nov 05 16:29:02 GMT 2023","1963","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadFileTxt","downloadFileTxt()",""
"passed","Sun Nov 05 16:27:46 GMT 2023","Sun Nov 05 16:27:48 GMT 2023","1857","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Sun Nov 05 16:28:54 GMT 2023","Sun Nov 05 16:28:54 GMT 2023","1","","allureTest.LabelsTest","","allureTest.LabelsTest","testLambdaStepStatic","Создание issue для авторизованного пользователя",""
"passed","Sun Nov 05 16:29:57 GMT 2023","Sun Nov 05 16:29:57 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test1","test1()",""
"passed","Sun Nov 05 16:28:37 GMT 2023","Sun Nov 05 16:28:39 GMT 2023","1978","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: Gtrjgsgy563!!!Here| and name of |User: fill|",""
"passed","Sun Nov 05 16:27:44 GMT 2023","Sun Nov 05 16:27:46 GMT 2023","1955","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Sun Nov 05 16:29:52 GMT 2023","Sun Nov 05 16:29:54 GMT 2023","1890","","testFormQa.testForm","","testFormQa.testForm","testForm3Faker","testForm3Faker()",""
"passed","Sun Nov 05 16:29:20 GMT 2023","Sun Nov 05 16:29:20 GMT 2023","15","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTestPojo","Тест русской раскладки",""
"passed","Sun Nov 05 16:29:54 GMT 2023","Sun Nov 05 16:29:56 GMT 2023","1851","","testFormQa.testForm","","testFormQa.testForm","testForm2","testForm2()",""
"passed","Sun Nov 05 16:29:20 GMT 2023","Sun Nov 05 16:29:22 GMT 2023","1226","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","uploadFile","uploadFile()",""
"passed","Sun Nov 05 16:28:18 GMT 2023","Sun Nov 05 16:28:24 GMT 2023","5740","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Sun Nov 05 16:29:02 GMT 2023","Sun Nov 05 16:29:04 GMT 2023","1762","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","fileDownload","fileDownload()",""
"passed","Sun Nov 05 16:29:56 GMT 2023","Sun Nov 05 16:29:57 GMT 2023","1633","","testFormQa.testForm","","testFormQa.testForm","testForm","testForm()",""
