"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 07 06:16:25 GMT 2023","Tue Nov 07 06:16:25 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty4","simpleProperty4()",""
"passed","Tue Nov 07 06:14:29 GMT 2023","Tue Nov 07 06:14:29 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test1","test1()",""
"broken","Tue Nov 07 06:15:23 GMT 2023","Tue Nov 07 06:15:53 GMT 2023","30147","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadText","uploadText()",""
"skipped","Tue Nov 07 06:14:29 GMT 2023","Tue Nov 07 06:14:29 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test2","test2()",""
"broken","Tue Nov 07 06:14:37 GMT 2023","Tue Nov 07 06:14:37 GMT 2023","36","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","xlsParseTest","xlsParseTest()",""
"passed","Tue Nov 07 06:14:02 GMT 2023","Tue Nov 07 06:14:04 GMT 2023","2233","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: sgtAWI975_!| and name of |User: login|",""
"passed","Tue Nov 07 06:14:26 GMT 2023","Tue Nov 07 06:14:29 GMT 2023","2773","","allureTest.StepsTest","","allureTest.StepsTest","testLambdaStep","testLambdaStep()",""
"passed","Tue Nov 07 06:14:21 GMT 2023","Tue Nov 07 06:14:23 GMT 2023","2302","","allureTest.SelenideTest","","allureTest.SelenideTest","testIssueSearch","testIssueSearch()",""
"passed","Tue Nov 07 06:14:31 GMT 2023","Tue Nov 07 06:14:32 GMT 2023","1222","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","fileDownload","fileDownload()",""
"failed","Tue Nov 07 06:14:29 GMT 2023","Tue Nov 07 06:14:29 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test4","test4()",""
"skipped","Tue Nov 07 06:14:29 GMT 2023","Tue Nov 07 06:14:29 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test5","test5()",""
"failed","Tue Nov 07 06:16:44 GMT 2023","Tue Nov 07 06:16:49 GMT 2023","4998","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginError","testLoginError()",""
"failed","Tue Nov 07 06:14:29 GMT 2023","Tue Nov 07 06:14:29 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test2","test2()",""
"passed","Tue Nov 07 06:14:44 GMT 2023","Tue Nov 07 06:14:44 GMT 2023","14","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest1","csvTest1()",""
"failed","Tue Nov 07 06:12:55 GMT 2023","Tue Nov 07 06:13:06 GMT 2023","11046","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Tue Nov 07 06:16:44 GMT 2023","Tue Nov 07 06:16:44 GMT 2023","3","","test_3.github.TestLogin","","test_3.github.TestLogin","itShouldName","itShouldName()",""
"passed","Tue Nov 07 06:13:27 GMT 2023","Tue Nov 07 06:13:33 GMT 2023","5766","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Tue Nov 07 06:14:32 GMT 2023","Tue Nov 07 06:14:34 GMT 2023","1431","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadCucumberFile","downloadCucumberFile()",""
"passed","Tue Nov 07 06:16:49 GMT 2023","Tue Nov 07 06:16:51 GMT 2023","2444","","test_3.github.test_Github","","test_3.github.test_Github","shouldHaveProjectGithubFromSelenide","shouldHaveProjectGithubFromSelenide()",""
"failed","Tue Nov 07 06:14:09 GMT 2023","Tue Nov 07 06:14:14 GMT 2023","5156","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","prm","prm()",""
"passed","Tue Nov 07 06:16:30 GMT 2023","Tue Nov 07 06:16:31 GMT 2023","1697","","testFormQa.testForm","","testFormQa.testForm","testForm","testForm()",""
"passed","Tue Nov 07 06:14:36 GMT 2023","Tue Nov 07 06:14:37 GMT 2023","830","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdfAndSave","downloadPdfAndSave()",""
"passed","Tue Nov 07 06:13:50 GMT 2023","Tue Nov 07 06:13:56 GMT 2023","5765","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Tue Nov 07 06:14:18 GMT 2023","Tue Nov 07 06:14:21 GMT 2023","2669","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","testLambdaStepAttachments","testLambdaStepAttachments()",""
"passed","Tue Nov 07 06:14:21 GMT 2023","Tue Nov 07 06:14:21 GMT 2023","0","","allureTest.LabelsTest","","allureTest.LabelsTest","annotatedStepDynamic","annotatedStepDynamic()",""
"passed","Tue Nov 07 06:13:21 GMT 2023","Tue Nov 07 06:13:27 GMT 2023","5786","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Tue Nov 07 06:13:06 GMT 2023","Tue Nov 07 06:13:08 GMT 2023","1880","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Tue Nov 07 06:14:29 GMT 2023","Tue Nov 07 06:14:29 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test4","test4()",""
"passed","Tue Nov 07 06:16:31 GMT 2023","Tue Nov 07 06:16:31 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test3","test3()",""
"passed","Tue Nov 07 06:14:23 GMT 2023","Tue Nov 07 06:14:26 GMT 2023","2974","","allureTest.StepsTest","","allureTest.StepsTest","annotatedStep","annotatedStep()",""
"passed","Tue Nov 07 06:14:29 GMT 2023","Tue Nov 07 06:14:29 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test5","test5()",""
"skipped","Tue Nov 07 06:14:29 GMT 2023","Tue Nov 07 06:14:29 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test3","test3()",""
"passed","Tue Nov 07 06:14:29 GMT 2023","Tue Nov 07 06:14:29 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test3","test3()",""
"passed","Tue Nov 07 06:16:25 GMT 2023","Tue Nov 07 06:16:25 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty1","simpleProperty1()",""
"passed","Tue Nov 07 06:14:50 GMT 2023","Tue Nov 07 06:14:50 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest","csvTest()",""
"broken","Tue Nov 07 06:16:25 GMT 2023","Tue Nov 07 06:16:25 GMT 2023","477","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testFormNoValidPhone","Заполнение формы регистрации",""
"failed","Tue Nov 07 06:13:08 GMT 2023","Tue Nov 07 06:13:14 GMT 2023","5854","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Tue Nov 07 06:13:45 GMT 2023","Tue Nov 07 06:13:50 GMT 2023","5744","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"failed","Tue Nov 07 06:14:29 GMT 2023","Tue Nov 07 06:14:29 GMT 2023","0","","jenkins.NegativeTest","","jenkins.NegativeTest","test5","test5()",""
"passed","Tue Nov 07 06:16:25 GMT 2023","Tue Nov 07 06:16:25 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest5","simplePropertyTest5()",""
"failed","Tue Nov 07 06:16:51 GMT 2023","Tue Nov 07 06:16:56 GMT 2023","5290","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenideVoidTopContributor","shouldFirstProjectGithubFromSelenideVoidTopContributor()",""
"passed","Tue Nov 07 06:16:56 GMT 2023","Tue Nov 07 06:17:00 GMT 2023","3343","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenide","shouldFirstProjectGithubFromSelenide()",""
"passed","Tue Nov 07 06:13:39 GMT 2023","Tue Nov 07 06:13:45 GMT 2023","5764","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Tue Nov 07 06:14:14 GMT 2023","Tue Nov 07 06:14:18 GMT 2023","3814","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","annotatedStepAttachments","annotatedStepAttachments()",""
"failed","Tue Nov 07 06:14:44 GMT 2023","Tue Nov 07 06:14:50 GMT 2023","5593","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","pdfParseTest","pdfParseTest()",""
"passed","Tue Nov 07 06:16:25 GMT 2023","Tue Nov 07 06:16:28 GMT 2023","2551","","testFormQa.testForm","","testFormQa.testForm","testForm3Faker","testForm3Faker()",""
"passed","Tue Nov 07 06:13:16 GMT 2023","Tue Nov 07 06:13:21 GMT 2023","5827","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Tue Nov 07 06:16:31 GMT 2023","Tue Nov 07 06:16:38 GMT 2023","6710","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginSuccess","testLoginSuccess()",""
"passed","Tue Nov 07 06:14:06 GMT 2023","Tue Nov 07 06:14:07 GMT 2023","1813","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: poiyywfu6732!PP| and name of |User: gregg|",""
"passed","Tue Nov 07 06:14:37 GMT 2023","Tue Nov 07 06:14:44 GMT 2023","7386","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPDF2","downloadPDF2()",""
"passed","Tue Nov 07 06:16:25 GMT 2023","Tue Nov 07 06:16:25 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest","simplePropertyTest()",""
"skipped","Tue Nov 07 06:14:29 GMT 2023","Tue Nov 07 06:14:29 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test4","test4()",""
"passed","Tue Nov 07 06:13:14 GMT 2023","Tue Nov 07 06:13:16 GMT 2023","1869","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Tue Nov 07 06:13:56 GMT 2023","Tue Nov 07 06:14:02 GMT 2023","5742","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"skipped","Tue Nov 07 06:14:29 GMT 2023","Tue Nov 07 06:14:29 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test1","test1()",""
