"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 06 15:44:28 GMT 2023","Mon Nov 06 15:44:28 GMT 2023","426","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","xlsParseTest","xlsParseTest()",""
"broken","Mon Nov 06 15:45:02 GMT 2023","Mon Nov 06 15:45:32 GMT 2023","30215","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadText","uploadText()",""
"passed","Mon Nov 06 15:44:22 GMT 2023","Mon Nov 06 15:44:22 GMT 2023","49","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest1","csvTest1()",""
"passed","Mon Nov 06 15:43:44 GMT 2023","Mon Nov 06 15:43:47 GMT 2023","3330","","allureTest.StepsTest","","allureTest.StepsTest","testLambdaStep","testLambdaStep()",""
"passed","Mon Nov 06 15:43:37 GMT 2023","Mon Nov 06 15:43:37 GMT 2023","1","","allureTest.LabelsTest","","allureTest.LabelsTest","annotatedStepDynamic","annotatedStepDynamic()",""
"passed","Mon Nov 06 15:42:29 GMT 2023","Mon Nov 06 15:42:35 GMT 2023","6222","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"failed","Mon Nov 06 15:46:45 GMT 2023","Mon Nov 06 15:46:51 GMT 2023","5501","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenideVoidTopContributor","shouldFirstProjectGithubFromSelenideVoidTopContributor()",""
"passed","Mon Nov 06 15:46:11 GMT 2023","Mon Nov 06 15:46:11 GMT 2023","3","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePrTest","simplePrTest()",""
"passed","Mon Nov 06 15:44:03 GMT 2023","Mon Nov 06 15:44:22 GMT 2023","18805","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPDF2","downloadPDF2()",""
"passed","Mon Nov 06 15:43:06 GMT 2023","Mon Nov 06 15:43:12 GMT 2023","6265","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Mon Nov 06 15:46:20 GMT 2023","Mon Nov 06 15:46:30 GMT 2023","9203","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginSuccess","testLoginSuccess()",""
"passed","Mon Nov 06 15:43:47 GMT 2023","Mon Nov 06 15:43:51 GMT 2023","3673","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadFileTxt","downloadFileTxt()",""
"failed","Mon Nov 06 15:43:47 GMT 2023","Mon Nov 06 15:43:47 GMT 2023","54","","jenkins.NegativeTest","","jenkins.NegativeTest","test1","test1()",""
"failed","Mon Nov 06 15:43:47 GMT 2023","Mon Nov 06 15:43:47 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test2","test2()",""
"failed","Mon Nov 06 15:43:47 GMT 2023","Mon Nov 06 15:43:47 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test5","test5()",""
"passed","Mon Nov 06 15:42:23 GMT 2023","Mon Nov 06 15:42:29 GMT 2023","6345","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 15:43:00 GMT 2023","Mon Nov 06 15:43:06 GMT 2023","6118","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"failed","Mon Nov 06 15:44:22 GMT 2023","Mon Nov 06 15:44:28 GMT 2023","5982","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","pdfParseTest","pdfParseTest()",""
"passed","Mon Nov 06 15:43:15 GMT 2023","Mon Nov 06 15:43:17 GMT 2023","2142","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: Gtrjgsgy563!!!Here| and name of |User: fill|",""
"passed","Mon Nov 06 15:42:35 GMT 2023","Mon Nov 06 15:42:41 GMT 2023","6154","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Mon Nov 06 15:43:33 GMT 2023","Mon Nov 06 15:43:37 GMT 2023","3891","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","testLambdaStepAttachments","testLambdaStepAttachments()",""
"passed","Mon Nov 06 15:43:19 GMT 2023","Mon Nov 06 15:43:22 GMT 2023","2357","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: gfhvqkh656!TT| and name of |User: ruffolo|",""
"passed","Mon Nov 06 15:46:11 GMT 2023","Mon Nov 06 15:46:11 GMT 2023","4","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest5","simplePropertyTest5()",""
"passed","Mon Nov 06 15:43:37 GMT 2023","Mon Nov 06 15:43:40 GMT 2023","3216","","allureTest.SelenideTest","","allureTest.SelenideTest","testIssueSearch","testIssueSearch()",""
"passed","Mon Nov 06 15:42:54 GMT 2023","Mon Nov 06 15:43:00 GMT 2023","6205","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Mon Nov 06 15:46:20 GMT 2023","Mon Nov 06 15:46:20 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test1","test1()",""
"passed","Mon Nov 06 15:46:20 GMT 2023","Mon Nov 06 15:46:20 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test3","test3()",""
"passed","Mon Nov 06 15:43:47 GMT 2023","Mon Nov 06 15:43:47 GMT 2023","3","","jenkins.PositiveTest","","jenkins.PositiveTest","test1","test1()",""
"passed","Mon Nov 06 15:46:08 GMT 2023","Mon Nov 06 15:46:11 GMT 2023","3808","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testForm","Заполнение формы регистрации",""
"passed","Mon Nov 06 15:43:17 GMT 2023","Mon Nov 06 15:43:19 GMT 2023","2325","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: poiyywfu6732!PP| and name of |User: gregg|",""
"passed","Mon Nov 06 15:46:36 GMT 2023","Mon Nov 06 15:46:36 GMT 2023","22","","test_3.github.TestLogin","","test_3.github.TestLogin","itShouldName","itShouldName()",""
"failed","Mon Nov 06 15:43:47 GMT 2023","Mon Nov 06 15:43:47 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test4","test4()",""
"passed","Mon Nov 06 15:44:30 GMT 2023","Mon Nov 06 15:44:32 GMT 2023","1748","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","downloadTest","downloadTest()",""
"passed","Mon Nov 06 15:44:28 GMT 2023","Mon Nov 06 15:44:28 GMT 2023","18","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTestPojo","Тест русской раскладки",""
"passed","Mon Nov 06 15:46:11 GMT 2023","Mon Nov 06 15:46:15 GMT 2023","3155","","testFormQa.testForm","","testFormQa.testForm","testForm3Faker","testForm3Faker()",""
"passed","Mon Nov 06 15:46:15 GMT 2023","Mon Nov 06 15:46:18 GMT 2023","3089","","testFormQa.testForm","","testFormQa.testForm","testForm2","testForm2()",""
"failed","Mon Nov 06 15:46:36 GMT 2023","Mon Nov 06 15:46:42 GMT 2023","5448","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginError","testLoginError()",""
"passed","Mon Nov 06 15:42:11 GMT 2023","Mon Nov 06 15:42:13 GMT 2023","2847","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"skipped","Mon Nov 06 15:43:47 GMT 2023","Mon Nov 06 15:43:47 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test3","test3()",""
"failed","Mon Nov 06 15:43:47 GMT 2023","Mon Nov 06 15:43:47 GMT 2023","2","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
"passed","Mon Nov 06 15:46:51 GMT 2023","Mon Nov 06 15:46:55 GMT 2023","4558","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenide","shouldFirstProjectGithubFromSelenide()",""
"passed","Mon Nov 06 15:43:47 GMT 2023","Mon Nov 06 15:43:47 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test2","test2()",""
"passed","Mon Nov 06 15:44:28 GMT 2023","Mon Nov 06 15:44:28 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest","csvTest()",""
"passed","Mon Nov 06 15:46:11 GMT 2023","Mon Nov 06 15:46:11 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest","simplePropertyTest()",""
"passed","Mon Nov 06 15:42:20 GMT 2023","Mon Nov 06 15:42:23 GMT 2023","2452","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"failed","Mon Nov 06 15:43:22 GMT 2023","Mon Nov 06 15:43:28 GMT 2023","6036","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","prm","prm()",""
"passed","Mon Nov 06 15:46:20 GMT 2023","Mon Nov 06 15:46:20 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test2","test2()",""
"broken","Mon Nov 06 15:44:32 GMT 2023","Mon Nov 06 15:45:02 GMT 2023","30215","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadImages","uploadImages()",""
"broken","Mon Nov 06 15:45:32 GMT 2023","Mon Nov 06 15:46:03 GMT 2023","30201","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadMp3","uploadMp3()",""
"passed","Mon Nov 06 15:43:52 GMT 2023","Mon Nov 06 15:43:55 GMT 2023","2593","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadCucumberFile","downloadCucumberFile()",""
"passed","Mon Nov 06 15:46:18 GMT 2023","Mon Nov 06 15:46:20 GMT 2023","2792","","testFormQa.testForm","","testFormQa.testForm","testForm","testForm()",""
"passed","Mon Nov 06 15:43:37 GMT 2023","Mon Nov 06 15:43:37 GMT 2023","2","","allureTest.LabelsTest","","allureTest.LabelsTest","testLambdaStepStatic","Создание issue для авторизованного пользователя",""
"passed","Mon Nov 06 15:42:41 GMT 2023","Mon Nov 06 15:42:48 GMT 2023","6223","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Mon Nov 06 15:46:11 GMT 2023","Mon Nov 06 15:46:11 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest3","simplePropertyTest3()",""
"passed","Mon Nov 06 15:42:48 GMT 2023","Mon Nov 06 15:42:54 GMT 2023","6227","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 15:46:42 GMT 2023","Mon Nov 06 15:46:45 GMT 2023","3584","","test_3.github.test_Github","","test_3.github.test_Github","shouldHaveProjectGithubFromSelenide","shouldHaveProjectGithubFromSelenide()",""
"passed","Mon Nov 06 15:43:51 GMT 2023","Mon Nov 06 15:43:52 GMT 2023","1319","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","fileDownload","fileDownload()",""
"passed","Mon Nov 06 15:43:47 GMT 2023","Mon Nov 06 15:43:47 GMT 2023","2","","jenkins.PositiveTest","","jenkins.PositiveTest","test5","test5()",""
"skipped","Mon Nov 06 15:43:47 GMT 2023","Mon Nov 06 15:43:47 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test1","test1()",""
"passed","Mon Nov 06 15:43:47 GMT 2023","Mon Nov 06 15:43:47 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test3","test3()",""
"passed","Mon Nov 06 15:43:28 GMT 2023","Mon Nov 06 15:43:33 GMT 2023","5349","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","annotatedStepAttachments","annotatedStepAttachments()",""
"passed","Mon Nov 06 15:46:11 GMT 2023","Mon Nov 06 15:46:11 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty1","simpleProperty1()",""
"failed","Mon Nov 06 15:42:13 GMT 2023","Mon Nov 06 15:42:20 GMT 2023","6704","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"failed","Mon Nov 06 15:41:56 GMT 2023","Mon Nov 06 15:42:10 GMT 2023","14436","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 15:43:55 GMT 2023","Mon Nov 06 15:44:01 GMT 2023","5920","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdf","downloadPdf()",""
"failed","Mon Nov 06 15:46:30 GMT 2023","Mon Nov 06 15:46:36 GMT 2023","6410","","test_3.github.TestLogin","","test_3.github.TestLogin","successfulSearchTest","successfulSearchTest()",""
"passed","Mon Nov 06 15:43:47 GMT 2023","Mon Nov 06 15:43:47 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test4","test4()",""
"passed","Mon Nov 06 15:46:03 GMT 2023","Mon Nov 06 15:46:08 GMT 2023","4868","","pageObject.TestFormPage","","pageObject.TestFormPage","testForm","testForm()",""
"passed","Mon Nov 06 15:46:11 GMT 2023","Mon Nov 06 15:46:11 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty4","simpleProperty4()",""
