"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 06 14:37:05 GMT 2023","Mon Nov 06 14:37:06 GMT 2023","16","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTestPojo","Тест русской раскладки",""
"passed","Mon Nov 06 14:38:44 GMT 2023","Mon Nov 06 14:38:44 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest5","simplePropertyTest5()",""
"failed","Mon Nov 06 14:36:42 GMT 2023","Mon Nov 06 14:36:42 GMT 2023","15","","jenkins.NegativeTest","","jenkins.NegativeTest","test1","test1()",""
"passed","Mon Nov 06 14:36:38 GMT 2023","Mon Nov 06 14:36:40 GMT 2023","2079","","allureTest.StepsTest","","allureTest.StepsTest","annotatedStep","annotatedStep()",""
"passed","Mon Nov 06 14:35:27 GMT 2023","Mon Nov 06 14:35:29 GMT 2023","1651","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"failed","Mon Nov 06 14:36:42 GMT 2023","Mon Nov 06 14:36:42 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test2","test2()",""
"passed","Mon Nov 06 14:38:44 GMT 2023","Mon Nov 06 14:38:44 GMT 2023","5","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty1","simpleProperty1()",""
"passed","Mon Nov 06 14:38:41 GMT 2023","Mon Nov 06 14:38:44 GMT 2023","2190","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testForm","Заполнение формы регистрации",""
"passed","Mon Nov 06 14:39:14 GMT 2023","Mon Nov 06 14:39:17 GMT 2023","3132","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenide","shouldFirstProjectGithubFromSelenide()",""
"passed","Mon Nov 06 14:35:59 GMT 2023","Mon Nov 06 14:36:05 GMT 2023","5710","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Mon Nov 06 14:37:07 GMT 2023","Mon Nov 06 14:37:08 GMT 2023","1280","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","downloadTest","downloadTest()",""
"failed","Mon Nov 06 14:37:00 GMT 2023","Mon Nov 06 14:37:05 GMT 2023","5541","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","pdfParseTest","pdfParseTest()",""
"passed","Mon Nov 06 14:38:49 GMT 2023","Mon Nov 06 14:38:49 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test2","test2()",""
"failed","Mon Nov 06 14:39:01 GMT 2023","Mon Nov 06 14:39:06 GMT 2023","5023","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginError","testLoginError()",""
"passed","Mon Nov 06 14:36:42 GMT 2023","Mon Nov 06 14:36:42 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test4","test4()",""
"passed","Mon Nov 06 14:36:05 GMT 2023","Mon Nov 06 14:36:10 GMT 2023","5659","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"broken","Mon Nov 06 14:37:05 GMT 2023","Mon Nov 06 14:37:05 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","zipTest","zipTest()",""
"passed","Mon Nov 06 14:38:44 GMT 2023","Mon Nov 06 14:38:44 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty4","simpleProperty4()",""
"passed","Mon Nov 06 14:36:42 GMT 2023","Mon Nov 06 14:36:42 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test1","test1()",""
"broken","Mon Nov 06 14:38:08 GMT 2023","Mon Nov 06 14:38:38 GMT 2023","30146","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadMp3","uploadMp3()",""
"passed","Mon Nov 06 14:38:49 GMT 2023","Mon Nov 06 14:38:49 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test3","test3()",""
"passed","Mon Nov 06 14:37:06 GMT 2023","Mon Nov 06 14:37:07 GMT 2023","1251","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","uploadFile","uploadFile()",""
"passed","Mon Nov 06 14:36:18 GMT 2023","Mon Nov 06 14:36:19 GMT 2023","1756","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: Gtrjgsgy563!!!Here| and name of |User: fill|",""
"failed","Mon Nov 06 14:35:13 GMT 2023","Mon Nov 06 14:35:25 GMT 2023","12046","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 14:38:49 GMT 2023","Mon Nov 06 14:38:55 GMT 2023","6175","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginSuccess","testLoginSuccess()",""
"passed","Mon Nov 06 14:36:44 GMT 2023","Mon Nov 06 14:36:45 GMT 2023","919","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","fileDownload","fileDownload()",""
"passed","Mon Nov 06 14:36:21 GMT 2023","Mon Nov 06 14:36:22 GMT 2023","1501","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: gfhvqkh656!TT| and name of |User: ruffolo|",""
"passed","Mon Nov 06 14:36:40 GMT 2023","Mon Nov 06 14:36:42 GMT 2023","2348","","allureTest.StepsTest","","allureTest.StepsTest","testLambdaStep","testLambdaStep()",""
"passed","Mon Nov 06 14:36:50 GMT 2023","Mon Nov 06 14:36:51 GMT 2023","857","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdfAndSave","downloadPdfAndSave()",""
"passed","Mon Nov 06 14:38:44 GMT 2023","Mon Nov 06 14:38:44 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest","simplePropertyTest()",""
"passed","Mon Nov 06 14:36:36 GMT 2023","Mon Nov 06 14:36:36 GMT 2023","0","","allureTest.LabelsTest","","allureTest.LabelsTest","annotatedStepDynamic","annotatedStepDynamic()",""
"failed","Mon Nov 06 14:36:42 GMT 2023","Mon Nov 06 14:36:42 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
"passed","Mon Nov 06 14:38:49 GMT 2023","Mon Nov 06 14:38:49 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test1","test1()",""
"passed","Mon Nov 06 14:38:47 GMT 2023","Mon Nov 06 14:38:49 GMT 2023","1573","","testFormQa.testForm","","testFormQa.testForm","testForm","testForm()",""
"passed","Mon Nov 06 14:36:46 GMT 2023","Mon Nov 06 14:36:50 GMT 2023","3766","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdf","downloadPdf()",""
"passed","Mon Nov 06 14:36:42 GMT 2023","Mon Nov 06 14:36:42 GMT 2023","11","","jenkins.PositiveTest","","jenkins.PositiveTest","test5","test5()",""
"passed","Mon Nov 06 14:35:30 GMT 2023","Mon Nov 06 14:35:36 GMT 2023","5720","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 14:39:06 GMT 2023","Mon Nov 06 14:39:09 GMT 2023","2650","","test_3.github.test_Github","","test_3.github.test_Github","shouldHaveProjectGithubFromSelenide","shouldHaveProjectGithubFromSelenide()",""
"skipped","Mon Nov 06 14:36:42 GMT 2023","Mon Nov 06 14:36:42 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test4","test4()",""
"broken","Mon Nov 06 14:36:51 GMT 2023","Mon Nov 06 14:36:51 GMT 2023","105","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","xlsParseTest","xlsParseTest()",""
"passed","Mon Nov 06 14:38:44 GMT 2023","Mon Nov 06 14:38:44 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePrTest","simplePrTest()",""
"skipped","Mon Nov 06 14:36:42 GMT 2023","Mon Nov 06 14:36:42 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test1","test1()",""
"passed","Mon Nov 06 14:37:05 GMT 2023","Mon Nov 06 14:37:05 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest","csvTest()",""
"failed","Mon Nov 06 14:36:28 GMT 2023","Mon Nov 06 14:36:33 GMT 2023","5339","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","annotatedStepAttachments","annotatedStepAttachments()",""
"passed","Mon Nov 06 14:36:45 GMT 2023","Mon Nov 06 14:36:46 GMT 2023","1296","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadCucumberFile","downloadCucumberFile()",""
"broken","Mon Nov 06 14:37:38 GMT 2023","Mon Nov 06 14:38:08 GMT 2023","30145","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadText","uploadText()",""
"broken","Mon Nov 06 14:37:08 GMT 2023","Mon Nov 06 14:37:38 GMT 2023","30141","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadImages","uploadImages()",""
"passed","Mon Nov 06 14:35:36 GMT 2023","Mon Nov 06 14:35:42 GMT 2023","5693","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Mon Nov 06 14:35:42 GMT 2023","Mon Nov 06 14:35:47 GMT 2023","5664","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"skipped","Mon Nov 06 14:36:42 GMT 2023","Mon Nov 06 14:36:42 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test3","test3()",""
"passed","Mon Nov 06 14:36:36 GMT 2023","Mon Nov 06 14:36:36 GMT 2023","0","","allureTest.LabelsTest","","allureTest.LabelsTest","testLambdaStepStatic","Создание issue для авторизованного пользователя",""
"passed","Mon Nov 06 14:36:51 GMT 2023","Mon Nov 06 14:36:59 GMT 2023","8328","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPDF2","downloadPDF2()",""
"passed","Mon Nov 06 14:35:29 GMT 2023","Mon Nov 06 14:35:30 GMT 2023","1648","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"failed","Mon Nov 06 14:36:42 GMT 2023","Mon Nov 06 14:36:42 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test5","test5()",""
"passed","Mon Nov 06 14:35:25 GMT 2023","Mon Nov 06 14:35:27 GMT 2023","1956","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Mon Nov 06 14:38:44 GMT 2023","Mon Nov 06 14:38:44 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest3","simplePropertyTest3()",""
"passed","Mon Nov 06 14:36:19 GMT 2023","Mon Nov 06 14:36:21 GMT 2023","1496","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: poiyywfu6732!PP| and name of |User: gregg|",""
"passed","Mon Nov 06 14:36:42 GMT 2023","Mon Nov 06 14:36:42 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test3","test3()",""
"passed","Mon Nov 06 14:35:53 GMT 2023","Mon Nov 06 14:35:59 GMT 2023","5694","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 14:36:36 GMT 2023","Mon Nov 06 14:36:38 GMT 2023","2074","","allureTest.SelenideTest","","allureTest.SelenideTest","testIssueSearch","testIssueSearch()",""
"failed","Mon Nov 06 14:39:09 GMT 2023","Mon Nov 06 14:39:14 GMT 2023","5127","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenideVoidTopContributor","shouldFirstProjectGithubFromSelenideVoidTopContributor()",""
"failed","Mon Nov 06 14:38:55 GMT 2023","Mon Nov 06 14:39:01 GMT 2023","5770","","test_3.github.TestLogin","","test_3.github.TestLogin","successfulSearchTest","successfulSearchTest()",""
"skipped","Mon Nov 06 14:36:42 GMT 2023","Mon Nov 06 14:36:42 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test5","test5()",""
"passed","Mon Nov 06 14:37:05 GMT 2023","Mon Nov 06 14:37:05 GMT 2023","386","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","xlsParseTest","xlsParseTest()",""
