"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 05 18:29:33 GMT 2023","Sun Nov 05 18:29:35 GMT 2023","2028","","testFormQa.testForm","","testFormQa.testForm","testForm","testForm()",""
"passed","Sun Nov 05 18:29:35 GMT 2023","Sun Nov 05 18:29:42 GMT 2023","6759","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginSuccess","testLoginSuccess()",""
"failed","Sun Nov 05 18:28:30 GMT 2023","Sun Nov 05 18:28:30 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test4","test4()",""
"passed","Sun Nov 05 18:28:51 GMT 2023","Sun Nov 05 18:28:51 GMT 2023","93","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTest","jsonParseTest()",""
"passed","Sun Nov 05 18:28:58 GMT 2023","Sun Nov 05 18:28:59 GMT 2023","1103","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","downloadTest","downloadTest()",""
"passed","Sun Nov 05 18:28:25 GMT 2023","Sun Nov 05 18:28:27 GMT 2023","2481","","allureTest.StepsTest","","allureTest.StepsTest","annotatedStep","annotatedStep()",""
"skipped","Sun Nov 05 18:28:30 GMT 2023","Sun Nov 05 18:28:30 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test3","test3()",""
"passed","Sun Nov 05 18:29:22 GMT 2023","Sun Nov 05 18:29:25 GMT 2023","3567","","pageObject.TestFormPage","","pageObject.TestFormPage","testForm","testForm()",""
"passed","Sun Nov 05 18:29:28 GMT 2023","Sun Nov 05 18:29:30 GMT 2023","2458","","testFormQa.testForm","","testFormQa.testForm","testForm3Faker","testForm3Faker()",""
"skipped","Sun Nov 05 18:28:30 GMT 2023","Sun Nov 05 18:28:30 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test2","test2()",""
"passed","Sun Nov 05 18:29:25 GMT 2023","Sun Nov 05 18:29:28 GMT 2023","2607","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testForm","Заполнение формы регистрации",""
"passed","Sun Nov 05 18:29:35 GMT 2023","Sun Nov 05 18:29:35 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test1","test1()",""
"passed","Sun Nov 05 18:28:40 GMT 2023","Sun Nov 05 18:28:43 GMT 2023","2233","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdfAndSave","downloadPdfAndSave()",""
"skipped","Sun Nov 05 18:28:30 GMT 2023","Sun Nov 05 18:28:30 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test1","test1()",""
"passed","Sun Nov 05 18:28:43 GMT 2023","Sun Nov 05 18:28:50 GMT 2023","7845","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPDF2","downloadPDF2()",""
"passed","Sun Nov 05 18:27:12 GMT 2023","Sun Nov 05 18:27:14 GMT 2023","1957","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Sun Nov 05 18:29:56 GMT 2023","Sun Nov 05 18:29:57 GMT 2023","1105","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenideVoidTopContributor","shouldFirstProjectGithubFromSelenideVoidTopContributor()",""
