"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 06 16:04:14 GMT 2023","Mon Nov 06 16:04:19 GMT 2023","5515","","test_3.github.TestLogin","","test_3.github.TestLogin","successfulSearchTest","successfulSearchTest()",""
"failed","Mon Nov 06 16:00:39 GMT 2023","Mon Nov 06 16:00:44 GMT 2023","4774","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Mon Nov 06 16:01:55 GMT 2023","Mon Nov 06 16:01:55 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test5","test5()",""
"failed","Mon Nov 06 16:01:55 GMT 2023","Mon Nov 06 16:01:55 GMT 2023","2","","jenkins.NegativeTest","","jenkins.NegativeTest","test4","test4()",""
"passed","Mon Nov 06 16:04:02 GMT 2023","Mon Nov 06 16:04:04 GMT 2023","2435","","testFormQa.testForm","","testFormQa.testForm","testForm3Faker","testForm3Faker()",""
"skipped","Mon Nov 06 16:01:55 GMT 2023","Mon Nov 06 16:01:55 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test1","test1()",""
"passed","Mon Nov 06 16:01:14 GMT 2023","Mon Nov 06 16:01:20 GMT 2023","5641","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"skipped","Mon Nov 06 16:01:55 GMT 2023","Mon Nov 06 16:01:55 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test3","test3()",""
"passed","Mon Nov 06 16:04:27 GMT 2023","Mon Nov 06 16:04:29 GMT 2023","1490","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenideVoidTopContributor","shouldFirstProjectGithubFromSelenideVoidTopContributor()",""
"failed","Mon Nov 06 16:02:08 GMT 2023","Mon Nov 06 16:02:14 GMT 2023","5159","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","pdfParseTest","pdfParseTest()",""
"passed","Mon Nov 06 16:01:55 GMT 2023","Mon Nov 06 16:01:55 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test2","test2()",""
"passed","Mon Nov 06 16:04:08 GMT 2023","Mon Nov 06 16:04:08 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test1","test1()",""
"passed","Mon Nov 06 16:01:57 GMT 2023","Mon Nov 06 16:01:58 GMT 2023","1100","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadCucumberFile","downloadCucumberFile()",""
"passed","Mon Nov 06 16:01:46 GMT 2023","Mon Nov 06 16:01:48 GMT 2023","2102","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","testLambdaStepAttachments","testLambdaStepAttachments()",""
"passed","Mon Nov 06 16:01:48 GMT 2023","Mon Nov 06 16:01:48 GMT 2023","0","","allureTest.LabelsTest","","allureTest.LabelsTest","annotatedStepDynamic","annotatedStepDynamic()",""
"passed","Mon Nov 06 16:04:19 GMT 2023","Mon Nov 06 16:04:19 GMT 2023","3","","test_3.github.TestLogin","","test_3.github.TestLogin","itShouldName","itShouldName()",""
"passed","Mon Nov 06 16:04:02 GMT 2023","Mon Nov 06 16:04:02 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest5","simplePropertyTest5()",""
"passed","Mon Nov 06 16:02:14 GMT 2023","Mon Nov 06 16:02:14 GMT 2023","31","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTestPojo","Тест русской раскладки",""
"passed","Mon Nov 06 16:00:46 GMT 2023","Mon Nov 06 16:00:51 GMT 2023","5689","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 16:01:56 GMT 2023","Mon Nov 06 16:01:57 GMT 2023","575","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","fileDownload","fileDownload()",""
"passed","Mon Nov 06 16:01:52 GMT 2023","Mon Nov 06 16:01:54 GMT 2023","2111","","allureTest.StepsTest","","allureTest.StepsTest","testLambdaStep","testLambdaStep()",""
"passed","Mon Nov 06 16:02:08 GMT 2023","Mon Nov 06 16:02:08 GMT 2023","15","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest1","csvTest1()",""
"passed","Mon Nov 06 16:01:35 GMT 2023","Mon Nov 06 16:01:36 GMT 2023","1507","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: poiyywfu6732!PP| and name of |User: gregg|",""
"passed","Mon Nov 06 16:01:03 GMT 2023","Mon Nov 06 16:01:08 GMT 2023","5695","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Mon Nov 06 16:01:58 GMT 2023","Mon Nov 06 16:02:01 GMT 2023","3019","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdf","downloadPdf()",""
"passed","Mon Nov 06 16:00:51 GMT 2023","Mon Nov 06 16:00:57 GMT 2023","5679","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"broken","Mon Nov 06 16:03:30 GMT 2023","Mon Nov 06 16:04:00 GMT 2023","30152","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadMp3","uploadMp3()",""
"passed","Mon Nov 06 16:01:43 GMT 2023","Mon Nov 06 16:01:46 GMT 2023","3517","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","annotatedStepAttachments","annotatedStepAttachments()",""
"passed","Mon Nov 06 16:01:55 GMT 2023","Mon Nov 06 16:01:55 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test1","test1()",""
"failed","Mon Nov 06 16:01:55 GMT 2023","Mon Nov 06 16:01:55 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test2","test2()",""
"passed","Mon Nov 06 16:04:02 GMT 2023","Mon Nov 06 16:04:02 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty4","simpleProperty4()",""
"passed","Mon Nov 06 16:01:55 GMT 2023","Mon Nov 06 16:01:55 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test4","test4()",""
"passed","Mon Nov 06 16:02:01 GMT 2023","Mon Nov 06 16:02:02 GMT 2023","963","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdfAndSave","downloadPdfAndSave()",""
"passed","Mon Nov 06 16:04:08 GMT 2023","Mon Nov 06 16:04:08 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test3","test3()",""
"passed","Mon Nov 06 16:01:08 GMT 2023","Mon Nov 06 16:01:14 GMT 2023","5657","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"failed","Mon Nov 06 16:01:55 GMT 2023","Mon Nov 06 16:01:55 GMT 2023","2","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
"passed","Mon Nov 06 16:02:02 GMT 2023","Mon Nov 06 16:02:08 GMT 2023","6395","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPDF2","downloadPDF2()",""
"failed","Mon Nov 06 16:01:54 GMT 2023","Mon Nov 06 16:01:55 GMT 2023","14","","jenkins.NegativeTest","","jenkins.NegativeTest","test1","test1()",""
"passed","Mon Nov 06 16:00:38 GMT 2023","Mon Nov 06 16:00:39 GMT 2023","1626","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Mon Nov 06 16:01:36 GMT 2023","Mon Nov 06 16:01:38 GMT 2023","1478","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: gfhvqkh656!TT| and name of |User: ruffolo|",""
"passed","Mon Nov 06 16:02:29 GMT 2023","Mon Nov 06 16:02:30 GMT 2023","956","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","downloadTest","downloadTest()",""
"failed","Mon Nov 06 16:01:55 GMT 2023","Mon Nov 06 16:01:55 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test5","test5()",""
"passed","Mon Nov 06 16:04:06 GMT 2023","Mon Nov 06 16:04:08 GMT 2023","1680","","testFormQa.testForm","","testFormQa.testForm","testForm","testForm()",""
"passed","Mon Nov 06 16:01:48 GMT 2023","Mon Nov 06 16:01:48 GMT 2023","0","","allureTest.LabelsTest","","allureTest.LabelsTest","testLambdaStepStatic","Создание issue для авторизованного пользователя",""
"passed","Mon Nov 06 16:02:14 GMT 2023","Mon Nov 06 16:02:14 GMT 2023","367","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","xlsParseTest","xlsParseTest()",""
"passed","Mon Nov 06 16:04:02 GMT 2023","Mon Nov 06 16:04:02 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest","simplePropertyTest()",""
"passed","Mon Nov 06 16:04:29 GMT 2023","Mon Nov 06 16:04:32 GMT 2023","3010","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenide","shouldFirstProjectGithubFromSelenide()",""
"skipped","Mon Nov 06 16:01:55 GMT 2023","Mon Nov 06 16:01:55 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test5","test5()",""
"passed","Mon Nov 06 16:01:55 GMT 2023","Mon Nov 06 16:01:56 GMT 2023","1732","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadFileTxt","downloadFileTxt()",""
"passed","Mon Nov 06 16:04:02 GMT 2023","Mon Nov 06 16:04:02 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePrTest","simplePrTest()",""
"passed","Mon Nov 06 16:04:02 GMT 2023","Mon Nov 06 16:04:02 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty1","simpleProperty1()",""
"passed","Mon Nov 06 16:04:24 GMT 2023","Mon Nov 06 16:04:27 GMT 2023","2612","","test_3.github.test_Github","","test_3.github.test_Github","shouldHaveProjectGithubFromSelenide","shouldHaveProjectGithubFromSelenide()",""
"passed","Mon Nov 06 16:04:04 GMT 2023","Mon Nov 06 16:04:06 GMT 2023","1890","","testFormQa.testForm","","testFormQa.testForm","testForm2","testForm2()",""
"passed","Mon Nov 06 16:02:08 GMT 2023","Mon Nov 06 16:02:08 GMT 2023","50","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTest","jsonParseTest()",""
"passed","Mon Nov 06 16:01:25 GMT 2023","Mon Nov 06 16:01:31 GMT 2023","5652","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Mon Nov 06 16:00:57 GMT 2023","Mon Nov 06 16:01:03 GMT 2023","5649","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Mon Nov 06 16:04:02 GMT 2023","Mon Nov 06 16:04:02 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest3","simplePropertyTest3()",""
"passed","Mon Nov 06 16:01:55 GMT 2023","Mon Nov 06 16:01:55 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test3","test3()",""
"broken","Mon Nov 06 16:02:02 GMT 2023","Mon Nov 06 16:02:02 GMT 2023","44","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","xlsParseTest","xlsParseTest()",""
"broken","Mon Nov 06 16:02:14 GMT 2023","Mon Nov 06 16:02:14 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","zipTest","zipTest()",""
"passed","Mon Nov 06 16:04:08 GMT 2023","Mon Nov 06 16:04:08 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test2","test2()",""
"passed","Mon Nov 06 16:01:20 GMT 2023","Mon Nov 06 16:01:25 GMT 2023","5643","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"skipped","Mon Nov 06 16:01:55 GMT 2023","Mon Nov 06 16:01:55 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test2","test2()",""
"passed","Mon Nov 06 16:02:14 GMT 2023","Mon Nov 06 16:02:14 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest","csvTest()",""
"passed","Mon Nov 06 16:01:31 GMT 2023","Mon Nov 06 16:01:33 GMT 2023","1955","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: sgtAWI975_!| and name of |User: login|",""
"broken","Mon Nov 06 16:04:00 GMT 2023","Mon Nov 06 16:04:01 GMT 2023","790","","pageObject.TestFormPage","","pageObject.TestFormPage","testForm","testForm()",""
"failed","Mon Nov 06 16:01:38 GMT 2023","Mon Nov 06 16:01:43 GMT 2023","5041","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","prm","prm()",""
