"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 05 18:25:32 GMT 2023","Sun Nov 05 18:25:33 GMT 2023","1076","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdfAndSave","downloadPdfAndSave()",""
"passed","Sun Nov 05 18:24:57 GMT 2023","Sun Nov 05 18:25:03 GMT 2023","5637","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"failed","Sun Nov 05 18:25:25 GMT 2023","Sun Nov 05 18:25:25 GMT 2023","19","","jenkins.NegativeTest","","jenkins.NegativeTest","test1","test1()",""
"passed","Sun Nov 05 18:25:46 GMT 2023","Sun Nov 05 18:25:46 GMT 2023","320","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","xlsParseTest","xlsParseTest()",""
"passed","Sun Nov 05 18:25:46 GMT 2023","Sun Nov 05 18:25:46 GMT 2023","16","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTestPojo","Тест русской раскладки",""
"passed","Sun Nov 05 18:25:25 GMT 2023","Sun Nov 05 18:25:25 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test1","test1()",""
"passed","Sun Nov 05 18:24:16 GMT 2023","Sun Nov 05 18:24:17 GMT 2023","1601","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"failed","Sun Nov 05 18:25:25 GMT 2023","Sun Nov 05 18:25:25 GMT 2023","3","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
"passed","Sun Nov 05 18:24:51 GMT 2023","Sun Nov 05 18:24:57 GMT 2023","5647","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"failed","Sun Nov 05 18:25:41 GMT 2023","Sun Nov 05 18:25:46 GMT 2023","5078","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","pdfParseTest","pdfParseTest()",""
"passed","Sun Nov 05 18:25:26 GMT 2023","Sun Nov 05 18:25:27 GMT 2023","798","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","fileDownload","fileDownload()",""
"passed","Sun Nov 05 18:26:12 GMT 2023","Sun Nov 05 18:26:15 GMT 2023","2851","","pageObject.TestFormPage","","pageObject.TestFormPage","testForm","testForm()",""
"passed","Sun Nov 05 18:24:14 GMT 2023","Sun Nov 05 18:24:16 GMT 2023","1643","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Sun Nov 05 18:24:17 GMT 2023","Sun Nov 05 18:24:23 GMT 2023","5725","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Sun Nov 05 18:25:41 GMT 2023","Sun Nov 05 18:25:41 GMT 2023","15","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest1","csvTest1()",""
"passed","Sun Nov 05 18:26:23 GMT 2023","Sun Nov 05 18:26:28 GMT 2023","5298","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginSuccess","testLoginSuccess()",""
"passed","Sun Nov 05 18:24:34 GMT 2023","Sun Nov 05 18:24:40 GMT 2023","5656","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Sun Nov 05 18:25:14 GMT 2023","Sun Nov 05 18:25:17 GMT 2023","3405","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","annotatedStepAttachments","annotatedStepAttachments()",""
"passed","Sun Nov 05 18:26:38 GMT 2023","Sun Nov 05 18:26:41 GMT 2023","2343","","test_3.github.test_Github","","test_3.github.test_Github","shouldHaveProjectGithubFromSelenide","shouldHaveProjectGithubFromSelenide()",""
"failed","Sun Nov 05 18:24:02 GMT 2023","Sun Nov 05 18:24:12 GMT 2023","10401","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Sun Nov 05 18:25:47 GMT 2023","Sun Nov 05 18:25:48 GMT 2023","960","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","downloadTest","downloadTest()",""
"skipped","Sun Nov 05 18:25:25 GMT 2023","Sun Nov 05 18:25:25 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test1","test1()",""
"failed","Sun Nov 05 18:25:09 GMT 2023","Sun Nov 05 18:25:14 GMT 2023","5077","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","prm","prm()",""
"passed","Sun Nov 05 18:24:46 GMT 2023","Sun Nov 05 18:24:51 GMT 2023","5688","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"skipped","Sun Nov 05 18:25:25 GMT 2023","Sun Nov 05 18:25:25 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test5","test5()",""
"passed","Sun Nov 05 18:25:19 GMT 2023","Sun Nov 05 18:25:21 GMT 2023","1972","","allureTest.SelenideTest","","allureTest.SelenideTest","testIssueSearch","testIssueSearch()",""
"passed","Sun Nov 05 18:26:23 GMT 2023","Sun Nov 05 18:26:23 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test3","test3()",""
"passed","Sun Nov 05 18:25:19 GMT 2023","Sun Nov 05 18:25:19 GMT 2023","1","","allureTest.LabelsTest","","allureTest.LabelsTest","testLambdaStepStatic","Создание issue для авторизованного пользователя",""
"passed","Sun Nov 05 18:26:42 GMT 2023","Sun Nov 05 18:26:45 GMT 2023","2903","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenide","shouldFirstProjectGithubFromSelenide()",""
"passed","Sun Nov 05 18:25:41 GMT 2023","Sun Nov 05 18:25:41 GMT 2023","44","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTest","jsonParseTest()",""
"passed","Sun Nov 05 18:25:03 GMT 2023","Sun Nov 05 18:25:04 GMT 2023","1509","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: sgtAWI975_!| and name of |User: login|",""
"passed","Sun Nov 05 18:25:23 GMT 2023","Sun Nov 05 18:25:25 GMT 2023","2002","","allureTest.StepsTest","","allureTest.StepsTest","testLambdaStep","testLambdaStep()",""
"skipped","Sun Nov 05 18:25:25 GMT 2023","Sun Nov 05 18:25:25 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test2","test2()",""
