"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 06 16:47:55 GMT 2023","Mon Nov 06 16:48:01 GMT 2023","6160","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Mon Nov 06 16:47:37 GMT 2023","Mon Nov 06 16:47:43 GMT 2023","6016","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 16:50:44 GMT 2023","Mon Nov 06 16:50:44 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test2","test2()",""
"skipped","Mon Nov 06 16:48:34 GMT 2023","Mon Nov 06 16:48:34 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test4","test4()",""
"passed","Mon Nov 06 16:49:01 GMT 2023","Mon Nov 06 16:49:02 GMT 2023","1351","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","downloadTest","downloadTest()",""
"passed","Mon Nov 06 16:47:31 GMT 2023","Mon Nov 06 16:47:37 GMT 2023","6013","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"broken","Mon Nov 06 16:50:02 GMT 2023","Mon Nov 06 16:50:33 GMT 2023","30192","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadMp3","uploadMp3()",""
"broken","Mon Nov 06 16:48:44 GMT 2023","Mon Nov 06 16:48:44 GMT 2023","50","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","xlsParseTest","xlsParseTest()",""
"passed","Mon Nov 06 16:50:35 GMT 2023","Mon Nov 06 16:50:35 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty1","simpleProperty1()",""
"passed","Mon Nov 06 16:49:00 GMT 2023","Mon Nov 06 16:49:01 GMT 2023","1032","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","uploadFile","uploadFile()",""
"failed","Mon Nov 06 16:48:34 GMT 2023","Mon Nov 06 16:48:34 GMT 2023","2","","jenkins.NegativeTest","","jenkins.NegativeTest","test4","test4()",""
"passed","Mon Nov 06 16:50:35 GMT 2023","Mon Nov 06 16:50:35 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty4","simpleProperty4()",""
"failed","Mon Nov 06 16:48:34 GMT 2023","Mon Nov 06 16:48:34 GMT 2023","6","","jenkins.NegativeTest","","jenkins.NegativeTest","test5","test5()",""
"passed","Mon Nov 06 16:50:44 GMT 2023","Mon Nov 06 16:50:52 GMT 2023","7750","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginSuccess","testLoginSuccess()",""
"broken","Mon Nov 06 16:50:33 GMT 2023","Mon Nov 06 16:50:34 GMT 2023","877","","pageObject.TestFormPage","","pageObject.TestFormPage","testForm","testForm()",""
"passed","Mon Nov 06 16:48:25 GMT 2023","Mon Nov 06 16:48:28 GMT 2023","3119","","allureTest.StepsTest","","allureTest.StepsTest","annotatedStep","annotatedStep()",""
"passed","Mon Nov 06 16:51:03 GMT 2023","Mon Nov 06 16:51:06 GMT 2023","3324","","test_3.github.test_Github","","test_3.github.test_Github","shouldHaveProjectGithubFromSelenide","shouldHaveProjectGithubFromSelenide()",""
"passed","Mon Nov 06 16:51:08 GMT 2023","Mon Nov 06 16:51:12 GMT 2023","3763","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenide","shouldFirstProjectGithubFromSelenide()",""
"passed","Mon Nov 06 16:48:05 GMT 2023","Mon Nov 06 16:48:07 GMT 2023","1857","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: poiyywfu6732!PP| and name of |User: gregg|",""
"skipped","Mon Nov 06 16:48:34 GMT 2023","Mon Nov 06 16:48:34 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test3","test3()",""
"passed","Mon Nov 06 16:49:00 GMT 2023","Mon Nov 06 16:49:00 GMT 2023","17","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTestPojo","Тест русской раскладки",""
"failed","Mon Nov 06 16:48:08 GMT 2023","Mon Nov 06 16:48:14 GMT 2023","5665","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","prm","prm()",""
"passed","Mon Nov 06 16:48:54 GMT 2023","Mon Nov 06 16:48:54 GMT 2023","59","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTest","jsonParseTest()",""
"passed","Mon Nov 06 16:49:00 GMT 2023","Mon Nov 06 16:49:00 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest","csvTest()",""
"passed","Mon Nov 06 16:50:35 GMT 2023","Mon Nov 06 16:50:35 GMT 2023","10","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest3","simplePropertyTest3()",""
"skipped","Mon Nov 06 16:48:34 GMT 2023","Mon Nov 06 16:48:34 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test5","test5()",""
"broken","Mon Nov 06 16:49:02 GMT 2023","Mon Nov 06 16:49:32 GMT 2023","30213","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadImages","uploadImages()",""
"passed","Mon Nov 06 16:48:34 GMT 2023","Mon Nov 06 16:48:34 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test3","test3()",""
"passed","Mon Nov 06 16:50:35 GMT 2023","Mon Nov 06 16:50:35 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest5","simplePropertyTest5()",""
"passed","Mon Nov 06 16:50:38 GMT 2023","Mon Nov 06 16:50:41 GMT 2023","2855","","testFormQa.testForm","","testFormQa.testForm","testForm2","testForm2()",""
"skipped","Mon Nov 06 16:48:34 GMT 2023","Mon Nov 06 16:48:34 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test2","test2()",""
