"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 06 18:47:35 GMT 2023","Mon Nov 06 18:47:35 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test3","test3()",""
"passed","Mon Nov 06 18:46:22 GMT 2023","Mon Nov 06 18:46:24 GMT 2023","1614","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Mon Nov 06 18:49:31 GMT 2023","Mon Nov 06 18:49:31 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePrTest","simplePrTest()",""
"passed","Mon Nov 06 18:49:31 GMT 2023","Mon Nov 06 18:49:31 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty4","simpleProperty4()",""
"passed","Mon Nov 06 18:49:51 GMT 2023","Mon Nov 06 18:49:51 GMT 2023","2","","test_3.github.TestLogin","","test_3.github.TestLogin","itShouldName","itShouldName()",""
"passed","Mon Nov 06 18:49:37 GMT 2023","Mon Nov 06 18:49:37 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test3","test3()",""
"passed","Mon Nov 06 18:47:39 GMT 2023","Mon Nov 06 18:47:42 GMT 2023","2988","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdf","downloadPdf()",""
"passed","Mon Nov 06 18:49:31 GMT 2023","Mon Nov 06 18:49:31 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest","simplePropertyTest()",""
"passed","Mon Nov 06 18:47:50 GMT 2023","Mon Nov 06 18:47:50 GMT 2023","18","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest1","csvTest1()",""
"passed","Mon Nov 06 18:47:15 GMT 2023","Mon Nov 06 18:47:16 GMT 2023","1529","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: gfhvqkh656!TT| and name of |User: ruffolo|",""
"passed","Mon Nov 06 18:47:42 GMT 2023","Mon Nov 06 18:47:43 GMT 2023","822","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdfAndSave","downloadPdfAndSave()",""
"failed","Mon Nov 06 18:49:51 GMT 2023","Mon Nov 06 18:49:56 GMT 2023","5148","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginError","testLoginError()",""
"passed","Mon Nov 06 18:47:38 GMT 2023","Mon Nov 06 18:47:39 GMT 2023","1391","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadCucumberFile","downloadCucumberFile()",""
"failed","Mon Nov 06 18:46:06 GMT 2023","Mon Nov 06 18:46:18 GMT 2023","11855","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 18:50:04 GMT 2023","Mon Nov 06 18:50:06 GMT 2023","2770","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenide","shouldFirstProjectGithubFromSelenide()",""
"passed","Mon Nov 06 18:47:25 GMT 2023","Mon Nov 06 18:47:27 GMT 2023","2354","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","testLambdaStepAttachments","testLambdaStepAttachments()",""
"skipped","Mon Nov 06 18:47:35 GMT 2023","Mon Nov 06 18:47:35 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test4","test4()",""
"skipped","Mon Nov 06 18:47:35 GMT 2023","Mon Nov 06 18:47:35 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test2","test2()",""
"passed","Mon Nov 06 18:47:56 GMT 2023","Mon Nov 06 18:47:56 GMT 2023","293","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","xlsParseTest","xlsParseTest()",""
"passed","Mon Nov 06 18:49:37 GMT 2023","Mon Nov 06 18:49:37 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test2","test2()",""
"passed","Mon Nov 06 18:46:24 GMT 2023","Mon Nov 06 18:46:29 GMT 2023","5815","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 18:49:31 GMT 2023","Mon Nov 06 18:49:31 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty1","simpleProperty1()",""
"failed","Mon Nov 06 18:47:50 GMT 2023","Mon Nov 06 18:47:56 GMT 2023","5689","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","pdfParseTest","pdfParseTest()",""
"failed","Mon Nov 06 18:47:34 GMT 2023","Mon Nov 06 18:47:34 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
"passed","Mon Nov 06 18:47:27 GMT 2023","Mon Nov 06 18:47:27 GMT 2023","0","","allureTest.LabelsTest","","allureTest.LabelsTest","annotatedStepDynamic","annotatedStepDynamic()",""
"passed","Mon Nov 06 18:46:58 GMT 2023","Mon Nov 06 18:47:04 GMT 2023","5709","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Mon Nov 06 18:46:47 GMT 2023","Mon Nov 06 18:46:52 GMT 2023","5720","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 18:47:27 GMT 2023","Mon Nov 06 18:47:27 GMT 2023","0","","allureTest.LabelsTest","","allureTest.LabelsTest","testLambdaStepStatic","Создание issue для авторизованного пользователя",""
"passed","Mon Nov 06 18:47:32 GMT 2023","Mon Nov 06 18:47:34 GMT 2023","2115","","allureTest.StepsTest","","allureTest.StepsTest","testLambdaStep","testLambdaStep()",""
"passed","Mon Nov 06 18:49:37 GMT 2023","Mon Nov 06 18:49:37 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test1","test1()",""
"broken","Mon Nov 06 18:49:30 GMT 2023","Mon Nov 06 18:49:30 GMT 2023","465","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testForm","Заполнение формы регистрации",""
"passed","Mon Nov 06 18:47:37 GMT 2023","Mon Nov 06 18:47:38 GMT 2023","1352","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","fileDownload","fileDownload()",""
"passed","Mon Nov 06 18:47:27 GMT 2023","Mon Nov 06 18:47:30 GMT 2023","2590","","allureTest.SelenideTest","","allureTest.SelenideTest","testIssueSearch","testIssueSearch()",""
"passed","Mon Nov 06 18:47:56 GMT 2023","Mon Nov 06 18:47:56 GMT 2023","15","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTestPojo","Тест русской раскладки",""
"skipped","Mon Nov 06 18:47:35 GMT 2023","Mon Nov 06 18:47:35 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test5","test5()",""
"failed","Mon Nov 06 18:49:37 GMT 2023","Mon Nov 06 18:49:45 GMT 2023","8401","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginSuccess","testLoginSuccess()",""
"passed","Mon Nov 06 18:47:09 GMT 2023","Mon Nov 06 18:47:12 GMT 2023","2052","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: sgtAWI975_!| and name of |User: login|",""
"passed","Mon Nov 06 18:47:35 GMT 2023","Mon Nov 06 18:47:35 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test4","test4()",""
"broken","Mon Nov 06 18:49:29 GMT 2023","Mon Nov 06 18:49:30 GMT 2023","753","","pageObject.TestFormPage","","pageObject.TestFormPage","testForm","testForm()",""
"failed","Mon Nov 06 18:47:34 GMT 2023","Mon Nov 06 18:47:34 GMT 2023","12","","jenkins.NegativeTest","","jenkins.NegativeTest","test4","test4()",""
"failed","Mon Nov 06 18:47:34 GMT 2023","Mon Nov 06 18:47:34 GMT 2023","2","","jenkins.NegativeTest","","jenkins.NegativeTest","test2","test2()",""
"failed","Mon Nov 06 18:47:16 GMT 2023","Mon Nov 06 18:47:21 GMT 2023","5091","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","prm","prm()",""
"passed","Mon Nov 06 18:49:31 GMT 2023","Mon Nov 06 18:49:31 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest3","simplePropertyTest3()",""
"failed","Mon Nov 06 18:49:45 GMT 2023","Mon Nov 06 18:49:51 GMT 2023","5562","","test_3.github.TestLogin","","test_3.github.TestLogin","successfulSearchTest","successfulSearchTest()",""
"passed","Mon Nov 06 18:47:35 GMT 2023","Mon Nov 06 18:47:37 GMT 2023","2136","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadFileTxt","downloadFileTxt()",""
"passed","Mon Nov 06 18:49:31 GMT 2023","Mon Nov 06 18:49:31 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest5","simplePropertyTest5()",""
"passed","Mon Nov 06 18:49:33 GMT 2023","Mon Nov 06 18:49:35 GMT 2023","1782","","testFormQa.testForm","","testFormQa.testForm","testForm2","testForm2()",""
"passed","Mon Nov 06 18:46:35 GMT 2023","Mon Nov 06 18:46:41 GMT 2023","5715","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"broken","Mon Nov 06 18:49:30 GMT 2023","Mon Nov 06 18:49:31 GMT 2023","407","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testFormNoValidPhone","Заполнение формы регистрации",""
"passed","Mon Nov 06 18:47:50 GMT 2023","Mon Nov 06 18:47:50 GMT 2023","54","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTest","jsonParseTest()",""
"passed","Mon Nov 06 18:47:30 GMT 2023","Mon Nov 06 18:47:32 GMT 2023","2246","","allureTest.StepsTest","","allureTest.StepsTest","annotatedStep","annotatedStep()",""
"passed","Mon Nov 06 18:49:31 GMT 2023","Mon Nov 06 18:49:33 GMT 2023","2361","","testFormQa.testForm","","testFormQa.testForm","testForm3Faker","testForm3Faker()",""
"broken","Mon Nov 06 18:48:29 GMT 2023","Mon Nov 06 18:48:59 GMT 2023","30140","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadText","uploadText()",""
"passed","Mon Nov 06 18:47:58 GMT 2023","Mon Nov 06 18:47:59 GMT 2023","1126","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","downloadTest","downloadTest()",""
"passed","Mon Nov 06 18:46:52 GMT 2023","Mon Nov 06 18:46:58 GMT 2023","5730","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Mon Nov 06 18:46:41 GMT 2023","Mon Nov 06 18:46:47 GMT 2023","5704","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Mon Nov 06 18:47:35 GMT 2023","Mon Nov 06 18:47:35 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test2","test2()",""
"failed","Mon Nov 06 18:49:58 GMT 2023","Mon Nov 06 18:50:04 GMT 2023","5525","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenideVoidTopContributor","shouldFirstProjectGithubFromSelenideVoidTopContributor()",""
"skipped","Mon Nov 06 18:47:35 GMT 2023","Mon Nov 06 18:47:35 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test3","test3()",""
"passed","Mon Nov 06 18:49:56 GMT 2023","Mon Nov 06 18:49:58 GMT 2023","2403","","test_3.github.test_Github","","test_3.github.test_Github","shouldHaveProjectGithubFromSelenide","shouldHaveProjectGithubFromSelenide()",""
"passed","Mon Nov 06 18:47:56 GMT 2023","Mon Nov 06 18:47:56 GMT 2023","2","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest","csvTest()",""
"broken","Mon Nov 06 18:47:43 GMT 2023","Mon Nov 06 18:47:43 GMT 2023","32","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","xlsParseTest","xlsParseTest()",""
"passed","Mon Nov 06 18:46:18 GMT 2023","Mon Nov 06 18:46:20 GMT 2023","2180","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
