"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Nov 05 18:17:41 GMT 2023","Sun Nov 05 18:17:41 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test3","test3()",""
"passed","Sun Nov 05 18:17:05 GMT 2023","Sun Nov 05 18:17:11 GMT 2023","5979","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Sun Nov 05 18:17:11 GMT 2023","Sun Nov 05 18:17:13 GMT 2023","2193","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: sgtAWI975_!| and name of |User: login|",""
"passed","Sun Nov 05 18:16:47 GMT 2023","Sun Nov 05 18:16:53 GMT 2023","6005","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Sun Nov 05 18:17:41 GMT 2023","Sun Nov 05 18:17:41 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test1","test1()",""
"failed","Sun Nov 05 18:16:02 GMT 2023","Sun Nov 05 18:16:16 GMT 2023","13664","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Sun Nov 05 18:18:04 GMT 2023","Sun Nov 05 18:18:04 GMT 2023","24","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest1","csvTest1()",""
"passed","Sun Nov 05 18:17:35 GMT 2023","Sun Nov 05 18:17:38 GMT 2023","2845","","allureTest.StepsTest","","allureTest.StepsTest","annotatedStep","annotatedStep()",""
"passed","Sun Nov 05 18:17:55 GMT 2023","Sun Nov 05 18:18:04 GMT 2023","8893","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPDF2","downloadPDF2()",""
"passed","Sun Nov 05 18:18:37 GMT 2023","Sun Nov 05 18:18:41 GMT 2023","3821","","pageObject.TestFormPage","","pageObject.TestFormPage","testForm","testForm()",""
"passed","Sun Nov 05 18:19:20 GMT 2023","Sun Nov 05 18:19:24 GMT 2023","3834","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenide","shouldFirstProjectGithubFromSelenide()",""
"passed","Sun Nov 05 18:17:41 GMT 2023","Sun Nov 05 18:17:41 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test2","test2()",""
"skipped","Sun Nov 05 18:17:41 GMT 2023","Sun Nov 05 18:17:41 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test1","test1()",""
"passed","Sun Nov 05 18:17:41 GMT 2023","Sun Nov 05 18:17:41 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test3","test3()",""
"passed","Sun Nov 05 18:18:04 GMT 2023","Sun Nov 05 18:18:04 GMT 2023","75","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTest","jsonParseTest()",""
"failed","Sun Nov 05 18:17:41 GMT 2023","Sun Nov 05 18:17:41 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test4","test4()",""
"passed","Sun Nov 05 18:19:06 GMT 2023","Sun Nov 05 18:19:06 GMT 2023","20","","test_3.github.TestLogin","","test_3.github.TestLogin","itShouldName","itShouldName()",""
"passed","Sun Nov 05 18:18:10 GMT 2023","Sun Nov 05 18:18:10 GMT 2023","10","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest","csvTest()",""
"passed","Sun Nov 05 18:18:52 GMT 2023","Sun Nov 05 18:18:52 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test3","test3()",""
"passed","Sun Nov 05 18:17:32 GMT 2023","Sun Nov 05 18:17:35 GMT 2023","2768","","allureTest.SelenideTest","","allureTest.SelenideTest","testIssueSearch","testIssueSearch()",""
"passed","Sun Nov 05 18:16:53 GMT 2023","Sun Nov 05 18:16:59 GMT 2023","6042","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Sun Nov 05 18:17:41 GMT 2023","Sun Nov 05 18:17:41 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test5","test5()",""
"passed","Sun Nov 05 18:17:24 GMT 2023","Sun Nov 05 18:17:29 GMT 2023","4709","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","annotatedStepAttachments","annotatedStepAttachments()",""
"passed","Sun Nov 05 18:18:11 GMT 2023","Sun Nov 05 18:18:13 GMT 2023","1518","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","downloadTest","downloadTest()",""
"skipped","Sun Nov 05 18:17:41 GMT 2023","Sun Nov 05 18:17:41 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test5","test5()",""
"passed","Sun Nov 05 18:17:43 GMT 2023","Sun Nov 05 18:17:45 GMT 2023","2535","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","fileDownload","fileDownload()",""
"skipped","Sun Nov 05 18:17:41 GMT 2023","Sun Nov 05 18:17:41 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test2","test2()",""
"passed","Sun Nov 05 18:17:45 GMT 2023","Sun Nov 05 18:17:48 GMT 2023","2287","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadCucumberFile","downloadCucumberFile()",""
"passed","Sun Nov 05 18:17:32 GMT 2023","Sun Nov 05 18:17:32 GMT 2023","1","","allureTest.LabelsTest","","allureTest.LabelsTest","testLambdaStepStatic","Создание issue для авторизованного пользователя",""
"passed","Sun Nov 05 18:16:18 GMT 2023","Sun Nov 05 18:16:20 GMT 2023","2141","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Sun Nov 05 18:18:49 GMT 2023","Sun Nov 05 18:18:52 GMT 2023","2429","","testFormQa.testForm","","testFormQa.testForm","testForm","testForm()",""
"broken","Sun Nov 05 18:17:55 GMT 2023","Sun Nov 05 18:17:55 GMT 2023","63","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","xlsParseTest","xlsParseTest()",""
"failed","Sun Nov 05 18:18:04 GMT 2023","Sun Nov 05 18:18:09 GMT 2023","5490","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","pdfParseTest","pdfParseTest()",""
"passed","Sun Nov 05 18:17:15 GMT 2023","Sun Nov 05 18:17:17 GMT 2023","1885","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: poiyywfu6732!PP| and name of |User: gregg|",""
"passed","Sun Nov 05 18:19:11 GMT 2023","Sun Nov 05 18:19:15 GMT 2023","3212","","test_3.github.test_Github","","test_3.github.test_Github","shouldHaveProjectGithubFromSelenide","shouldHaveProjectGithubFromSelenide()",""
"passed","Sun Nov 05 18:17:17 GMT 2023","Sun Nov 05 18:17:19 GMT 2023","1855","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: gfhvqkh656!TT| and name of |User: ruffolo|",""
"passed","Sun Nov 05 18:17:41 GMT 2023","Sun Nov 05 18:17:43 GMT 2023","2177","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadFileTxt","downloadFileTxt()",""
"passed","Sun Nov 05 18:16:20 GMT 2023","Sun Nov 05 18:16:23 GMT 2023","2057","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Sun Nov 05 18:18:52 GMT 2023","Sun Nov 05 18:19:00 GMT 2023","7800","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginSuccess","testLoginSuccess()",""
"failed","Sun Nov 05 18:17:41 GMT 2023","Sun Nov 05 18:17:41 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test5","test5()",""
"failed","Sun Nov 05 18:18:25 GMT 2023","Sun Nov 05 18:18:37 GMT 2023","11714","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadMp3","uploadMp3()",""
"failed","Sun Nov 05 18:19:06 GMT 2023","Sun Nov 05 18:19:11 GMT 2023","5204","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginError","testLoginError()",""
"passed","Sun Nov 05 18:16:59 GMT 2023","Sun Nov 05 18:17:05 GMT 2023","5974","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"failed","Sun Nov 05 18:17:41 GMT 2023","Sun Nov 05 18:17:41 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
"passed","Sun Nov 05 18:17:38 GMT 2023","Sun Nov 05 18:17:41 GMT 2023","2909","","allureTest.StepsTest","","allureTest.StepsTest","testLambdaStep","testLambdaStep()",""
"failed","Sun Nov 05 18:19:15 GMT 2023","Sun Nov 05 18:19:20 GMT 2023","5506","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenideVoidTopContributor","shouldFirstProjectGithubFromSelenideVoidTopContributor()",""
"passed","Sun Nov 05 18:18:41 GMT 2023","Sun Nov 05 18:18:44 GMT 2023","3033","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testForm","Заполнение формы регистрации",""
"passed","Sun Nov 05 18:18:10 GMT 2023","Sun Nov 05 18:18:11 GMT 2023","1254","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","uploadFile","uploadFile()",""
"failed","Sun Nov 05 18:17:41 GMT 2023","Sun Nov 05 18:17:41 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test2","test2()",""
"passed","Sun Nov 05 18:18:52 GMT 2023","Sun Nov 05 18:18:52 GMT 2023","1","","testTest.TestTest","","testTest.TestTest","test2","test2()",""
"passed","Sun Nov 05 18:18:44 GMT 2023","Sun Nov 05 18:18:47 GMT 2023","2906","","testFormQa.testForm","","testFormQa.testForm","testForm3Faker","testForm3Faker()",""
"passed","Sun Nov 05 18:17:32 GMT 2023","Sun Nov 05 18:17:32 GMT 2023","0","","allureTest.LabelsTest","","allureTest.LabelsTest","annotatedStepDynamic","annotatedStepDynamic()",""
"passed","Sun Nov 05 18:16:29 GMT 2023","Sun Nov 05 18:16:35 GMT 2023","6021","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Sun Nov 05 18:17:41 GMT 2023","Sun Nov 05 18:17:41 GMT 2023","0","","jenkins.PositiveTest","","jenkins.PositiveTest","test4","test4()",""
"failed","Sun Nov 05 18:18:19 GMT 2023","Sun Nov 05 18:18:25 GMT 2023","5919","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadText","uploadText()",""
"failed","Sun Nov 05 18:17:41 GMT 2023","Sun Nov 05 18:17:41 GMT 2023","17","","jenkins.NegativeTest","","jenkins.NegativeTest","test1","test1()",""
"failed","Sun Nov 05 18:18:13 GMT 2023","Sun Nov 05 18:18:19 GMT 2023","6616","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadImages","uploadImages()",""
"skipped","Sun Nov 05 18:17:41 GMT 2023","Sun Nov 05 18:17:41 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test4","test4()",""
"passed","Sun Nov 05 18:17:53 GMT 2023","Sun Nov 05 18:17:55 GMT 2023","1839","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdfAndSave","downloadPdfAndSave()",""
"passed","Sun Nov 05 18:17:13 GMT 2023","Sun Nov 05 18:17:15 GMT 2023","1957","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: Gtrjgsgy563!!!Here| and name of |User: fill|",""
"passed","Sun Nov 05 18:16:16 GMT 2023","Sun Nov 05 18:16:18 GMT 2023","2514","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Sun Nov 05 18:17:29 GMT 2023","Sun Nov 05 18:17:32 GMT 2023","2973","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","testLambdaStepAttachments","testLambdaStepAttachments()",""
