"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 06 09:10:19 GMT 2023","Mon Nov 06 09:10:23 GMT 2023","4462","","pageObject.TestFormPage","","pageObject.TestFormPage","testForm","testForm()",""
"failed","Mon Nov 06 09:09:19 GMT 2023","Mon Nov 06 09:09:19 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test5","test5()",""
"skipped","Mon Nov 06 09:09:19 GMT 2023","Mon Nov 06 09:09:19 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test1","test1()",""
"passed","Mon Nov 06 09:08:27 GMT 2023","Mon Nov 06 09:08:33 GMT 2023","6131","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Mon Nov 06 09:10:27 GMT 2023","Mon Nov 06 09:10:27 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest3","simplePropertyTest3()",""
"passed","Mon Nov 06 09:09:09 GMT 2023","Mon Nov 06 09:09:09 GMT 2023","1","","allureTest.LabelsTest","","allureTest.LabelsTest","annotatedStepDynamic","annotatedStepDynamic()",""
"passed","Mon Nov 06 09:09:19 GMT 2023","Mon Nov 06 09:09:19 GMT 2023","2","","jenkins.PositiveTest","","jenkins.PositiveTest","test5","test5()",""
"passed","Mon Nov 06 09:10:56 GMT 2023","Mon Nov 06 09:10:59 GMT 2023","3702","","test_3.github.test_Github","","test_3.github.test_Github","shouldHaveProjectGithubFromSelenide","shouldHaveProjectGithubFromSelenide()",""
"broken","Mon Nov 06 09:09:35 GMT 2023","Mon Nov 06 09:09:35 GMT 2023","71","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","xlsParseTest","xlsParseTest()",""
"passed","Mon Nov 06 09:09:19 GMT 2023","Mon Nov 06 09:09:19 GMT 2023","2","","jenkins.PositiveTest","","jenkins.PositiveTest","test2","test2()",""
"passed","Mon Nov 06 09:09:15 GMT 2023","Mon Nov 06 09:09:18 GMT 2023","3123","","allureTest.StepsTest","","allureTest.StepsTest","testLambdaStep","testLambdaStep()",""
"failed","Mon Nov 06 09:09:18 GMT 2023","Mon Nov 06 09:09:19 GMT 2023","8","","jenkins.NegativeTest","","jenkins.NegativeTest","test2","test2()",""
"passed","Mon Nov 06 09:09:19 GMT 2023","Mon Nov 06 09:09:19 GMT 2023","2","","jenkins.PositiveTest","","jenkins.PositiveTest","test1","test1()",""
"passed","Mon Nov 06 09:10:27 GMT 2023","Mon Nov 06 09:10:27 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty4","simpleProperty4()",""
"passed","Mon Nov 06 09:09:19 GMT 2023","Mon Nov 06 09:09:19 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test3","test3()",""
"passed","Mon Nov 06 09:09:09 GMT 2023","Mon Nov 06 09:09:12 GMT 2023","3063","","allureTest.SelenideTest","","allureTest.SelenideTest","testIssueSearch","testIssueSearch()",""
"failed","Mon Nov 06 09:10:44 GMT 2023","Mon Nov 06 09:10:50 GMT 2023","6323","","test_3.github.TestLogin","","test_3.github.TestLogin","successfulSearchTest","successfulSearchTest()",""
"passed","Mon Nov 06 09:08:46 GMT 2023","Mon Nov 06 09:08:48 GMT 2023","2000","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: sgtAWI975_!| and name of |User: login|",""
"passed","Mon Nov 06 09:09:54 GMT 2023","Mon Nov 06 09:09:55 GMT 2023","1527","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","downloadTest","downloadTest()",""
"passed","Mon Nov 06 09:10:27 GMT 2023","Mon Nov 06 09:10:30 GMT 2023","3154","","testFormQa.testForm","","testFormQa.testForm","testForm3Faker","testForm3Faker()",""
"passed","Mon Nov 06 09:08:49 GMT 2023","Mon Nov 06 09:08:51 GMT 2023","2023","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: poiyywfu6732!PP| and name of |User: gregg|",""
"passed","Mon Nov 06 09:10:23 GMT 2023","Mon Nov 06 09:10:27 GMT 2023","3606","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testForm","Заполнение формы регистрации",""
"failed","Mon Nov 06 09:07:33 GMT 2023","Mon Nov 06 09:07:48 GMT 2023","14619","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 09:09:00 GMT 2023","Mon Nov 06 09:09:05 GMT 2023","5496","","allureTest.AttachmentsTest","","allureTest.AttachmentsTest","annotatedStepAttachments","annotatedStepAttachments()",""
"skipped","Mon Nov 06 09:09:19 GMT 2023","Mon Nov 06 09:09:19 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test2","test2()",""
"passed","Mon Nov 06 09:09:52 GMT 2023","Mon Nov 06 09:09:52 GMT 2023","17","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTestPojo","Тест русской раскладки",""
"passed","Mon Nov 06 09:09:46 GMT 2023","Mon Nov 06 09:09:46 GMT 2023","29","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest1","csvTest1()",""
"passed","Mon Nov 06 09:08:02 GMT 2023","Mon Nov 06 09:08:08 GMT 2023","6165","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Mon Nov 06 09:10:33 GMT 2023","Mon Nov 06 09:10:36 GMT 2023","2730","","testFormQa.testForm","","testFormQa.testForm","testForm","testForm()",""
"passed","Mon Nov 06 09:11:01 GMT 2023","Mon Nov 06 09:11:05 GMT 2023","4288","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenide","shouldFirstProjectGithubFromSelenide()",""
"skipped","Mon Nov 06 09:09:19 GMT 2023","Mon Nov 06 09:09:19 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test5","test5()",""
"passed","Mon Nov 06 09:09:27 GMT 2023","Mon Nov 06 09:09:33 GMT 2023","5985","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdf","downloadPdf()",""
"passed","Mon Nov 06 09:08:51 GMT 2023","Mon Nov 06 09:08:54 GMT 2023","2060","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: gfhvqkh656!TT| and name of |User: ruffolo|",""
"passed","Mon Nov 06 09:10:36 GMT 2023","Mon Nov 06 09:10:36 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test3","test3()",""
"passed","Mon Nov 06 09:07:48 GMT 2023","Mon Nov 06 09:07:51 GMT 2023","3025","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"passed","Mon Nov 06 09:09:09 GMT 2023","Mon Nov 06 09:09:09 GMT 2023","1","","allureTest.LabelsTest","","allureTest.LabelsTest","testLambdaStepStatic","Создание issue для авторизованного пользователя",""
"passed","Mon Nov 06 09:08:21 GMT 2023","Mon Nov 06 09:08:27 GMT 2023","6096","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Mon Nov 06 09:07:51 GMT 2023","Mon Nov 06 09:07:54 GMT 2023","2465","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"failed","Mon Nov 06 09:10:50 GMT 2023","Mon Nov 06 09:10:56 GMT 2023","5365","","test_3.github.TestLogin","","test_3.github.TestLogin","testLoginError","testLoginError()",""
"passed","Mon Nov 06 09:09:19 GMT 2023","Mon Nov 06 09:09:19 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test4","test4()",""
"passed","Mon Nov 06 09:10:27 GMT 2023","Mon Nov 06 09:10:27 GMT 2023","0","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simpleProperty1","simpleProperty1()",""
"passed","Mon Nov 06 09:09:35 GMT 2023","Mon Nov 06 09:09:46 GMT 2023","10339","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPDF2","downloadPDF2()",""
"passed","Mon Nov 06 09:08:48 GMT 2023","Mon Nov 06 09:08:49 GMT 2023","1946","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: Gtrjgsgy563!!!Here| and name of |User: fill|",""
"passed","Mon Nov 06 09:08:39 GMT 2023","Mon Nov 06 09:08:45 GMT 2023","6394","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"failed","Mon Nov 06 09:10:02 GMT 2023","Mon Nov 06 09:10:07 GMT 2023","4918","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadText","uploadText()",""
"passed","Mon Nov 06 09:09:33 GMT 2023","Mon Nov 06 09:09:35 GMT 2023","2225","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdfAndSave","downloadPdfAndSave()",""
"failed","Mon Nov 06 09:08:54 GMT 2023","Mon Nov 06 09:09:00 GMT 2023","5986","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","prm","prm()",""
"passed","Mon Nov 06 09:10:27 GMT 2023","Mon Nov 06 09:10:27 GMT 2023","1","","properties.SystemPropertiesTest","","properties.SystemPropertiesTest","simplePropertyTest5","simplePropertyTest5()",""
"passed","Mon Nov 06 09:08:33 GMT 2023","Mon Nov 06 09:08:39 GMT 2023","6091","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"passed","Mon Nov 06 09:10:59 GMT 2023","Mon Nov 06 09:11:01 GMT 2023","1383","","test_3.github.test_Github","","test_3.github.test_Github","shouldFirstProjectGithubFromSelenideVoidTopContributor","shouldFirstProjectGithubFromSelenideVoidTopContributor()",""
"passed","Mon Nov 06 09:09:52 GMT 2023","Mon Nov 06 09:09:52 GMT 2023","2","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","csvTest","csvTest()",""
"passed","Mon Nov 06 09:10:50 GMT 2023","Mon Nov 06 09:10:50 GMT 2023","12","","test_3.github.TestLogin","","test_3.github.TestLogin","itShouldName","itShouldName()",""
"failed","Mon Nov 06 09:09:55 GMT 2023","Mon Nov 06 09:10:02 GMT 2023","6942","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadImages","uploadImages()",""
"passed","Mon Nov 06 09:09:21 GMT 2023","Mon Nov 06 09:09:24 GMT 2023","2757","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","fileDownload","fileDownload()",""
"passed","Mon Nov 06 09:10:36 GMT 2023","Mon Nov 06 09:10:36 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test1","test1()",""
"skipped","Mon Nov 06 09:09:19 GMT 2023","Mon Nov 06 09:09:19 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test3","test3()",""
"passed","Mon Nov 06 09:09:24 GMT 2023","Mon Nov 06 09:09:27 GMT 2023","2663","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","downloadCucumberFile","downloadCucumberFile()",""
"skipped","Mon Nov 06 09:09:19 GMT 2023","Mon Nov 06 09:09:19 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test4","test4()",""
"broken","Mon Nov 06 09:09:51 GMT 2023","Mon Nov 06 09:09:51 GMT 2023","1","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","zipTest","zipTest()",""
"passed","Mon Nov 06 09:08:08 GMT 2023","Mon Nov 06 09:08:15 GMT 2023","6151","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: gregg and password: poiyywfu6732!PP",""
"failed","Mon Nov 06 09:09:19 GMT 2023","Mon Nov 06 09:09:19 GMT 2023","0","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
