"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 05 18:20:05 GMT 2023","Sun Nov 05 18:20:07 GMT 2023","1784","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: gfhvqkh656!TT| and name of |User: ruffolo|",""
"failed","Sun Nov 05 18:20:25 GMT 2023","Sun Nov 05 18:20:25 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test3","test3()",""
"failed","Sun Nov 05 18:20:57 GMT 2023","Sun Nov 05 18:21:02 GMT 2023","4800","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadText","uploadText()",""
"passed","Sun Nov 05 18:19:19 GMT 2023","Sun Nov 05 18:19:25 GMT 2023","5764","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: fill and password: Gtrjgsgy563!!!Here",""
"failed","Sun Nov 05 18:20:25 GMT 2023","Sun Nov 05 18:20:25 GMT 2023","6","","jenkins.NegativeTest","","jenkins.NegativeTest","test5","test5()",""
"passed","Sun Nov 05 18:19:54 GMT 2023","Sun Nov 05 18:20:00 GMT 2023","5735","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"skipped","Sun Nov 05 18:20:25 GMT 2023","Sun Nov 05 18:20:25 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test5","test5()",""
"failed","Sun Nov 05 18:20:50 GMT 2023","Sun Nov 05 18:20:57 GMT 2023","7153","","jobFiles.UploadFileTest","","jobFiles.UploadFileTest","uploadImages","uploadImages()",""
"passed","Sun Nov 05 18:19:31 GMT 2023","Sun Nov 05 18:19:37 GMT 2023","5746","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfilePathFromData","enterProfilePathFromData(String, String) Authorization user by loginName: ruffolo and password: gfhvqkh656!TT",""
"passed","Sun Nov 05 18:20:18 GMT 2023","Sun Nov 05 18:20:18 GMT 2023","0","","allureTest.LabelsTest","","allureTest.LabelsTest","testLambdaStepStatic","Создание issue для авторизованного пользователя",""
"passed","Sun Nov 05 18:21:24 GMT 2023","Sun Nov 05 18:21:24 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test1","test1()",""
"skipped","Sun Nov 05 18:20:25 GMT 2023","Sun Nov 05 18:20:25 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test2","test2()",""
"passed","Sun Nov 05 18:20:41 GMT 2023","Sun Nov 05 18:20:41 GMT 2023","47","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTest","jsonParseTest()",""
"passed","Sun Nov 05 18:20:47 GMT 2023","Sun Nov 05 18:20:47 GMT 2023","17","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","jsonParseTestPojo","Тест русской раскладки",""
"failed","Sun Nov 05 18:18:57 GMT 2023","Sun Nov 05 18:19:08 GMT 2023","10476","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource","enterProfileMethodSource(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"passed","Sun Nov 05 18:20:27 GMT 2023","Sun Nov 05 18:20:28 GMT 2023","940","","jobFiles.DownloadFileTest","","jobFiles.DownloadFileTest","fileDownload","fileDownload()",""
"passed","Sun Nov 05 18:21:37 GMT 2023","Sun Nov 05 18:21:37 GMT 2023","2","","test_3.github.TestLogin","","test_3.github.TestLogin","itShouldName","itShouldName()",""
"passed","Sun Nov 05 18:20:32 GMT 2023","Sun Nov 05 18:20:32 GMT 2023","895","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPdfAndSave","downloadPdfAndSave()",""
"passed","Sun Nov 05 18:20:25 GMT 2023","Sun Nov 05 18:20:25 GMT 2023","1","","jenkins.PositiveTest","","jenkins.PositiveTest","test4","test4()",""
"failed","Sun Nov 05 18:20:25 GMT 2023","Sun Nov 05 18:20:25 GMT 2023","14","","jenkins.NegativeTest","","jenkins.NegativeTest","test1","test1()",""
"passed","Sun Nov 05 18:21:17 GMT 2023","Sun Nov 05 18:21:19 GMT 2023","2377","","pageObject.TestFormPageAllure","","pageObject.TestFormPageAllure","testForm","Заполнение формы регистрации",""
"passed","Sun Nov 05 18:19:37 GMT 2023","Sun Nov 05 18:19:42 GMT 2023","5726","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfile","enterProfile(String, String) Authorization user by loginName: login and password: sgtAWI975_!",""
"skipped","Sun Nov 05 18:20:25 GMT 2023","Sun Nov 05 18:20:25 GMT 2023","0","","jenkins.SkippedTest","","jenkins.SkippedTest","test4","test4()",""
"failed","Sun Nov 05 18:20:25 GMT 2023","Sun Nov 05 18:20:25 GMT 2023","1","","jenkins.NegativeTest","","jenkins.NegativeTest","test2","test2()",""
"passed","Sun Nov 05 18:21:24 GMT 2023","Sun Nov 05 18:21:24 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test3","test3()",""
"failed","Sun Nov 05 18:20:07 GMT 2023","Sun Nov 05 18:20:12 GMT 2023","5106","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","prm","prm()",""
"passed","Sun Nov 05 18:21:24 GMT 2023","Sun Nov 05 18:21:24 GMT 2023","0","","testTest.TestTest","","testTest.TestTest","test2","test2()",""
"passed","Sun Nov 05 18:20:32 GMT 2023","Sun Nov 05 18:20:41 GMT 2023","8821","","jobFiles.DownloadPdf","","jobFiles.DownloadPdf","downloadPDF2","downloadPDF2()",""
"passed","Sun Nov 05 18:21:19 GMT 2023","Sun Nov 05 18:21:21 GMT 2023","1934","","testFormQa.testForm","","testFormQa.testForm","testForm3Faker","testForm3Faker()",""
"failed","Sun Nov 05 18:20:41 GMT 2023","Sun Nov 05 18:20:47 GMT 2023","5525","","jobFiles.FilesParsingTest","","jobFiles.FilesParsingTest","pdfParseTest","pdfParseTest()",""
"passed","Sun Nov 05 18:21:21 GMT 2023","Sun Nov 05 18:21:23 GMT 2023","1825","","testFormQa.testForm","","testFormQa.testForm","testForm2","testForm2()",""
"passed","Sun Nov 05 18:20:00 GMT 2023","Sun Nov 05 18:20:02 GMT 2023","2085","","_12LessonJunit.ParametrizeForm","","_12LessonJunit.ParametrizeForm","enterProfileMethodSource1","enterProfileMethodSource1(String, String) Authorization user by |Password: sgtAWI975_!| and name of |User: login|",""
"passed","Sun Nov 05 18:20:47 GMT 2023","Sun Nov 05 18:20:49 GMT 2023","1577","","jobFiles.SelenideFileTest","","jobFiles.SelenideFileTest","uploadFile","uploadFile()",""
